date,population,treatment,flask,,branch,Bud,bbch,percent,count,
2019-11-30,mp,LHL,17,popbal,2,4,0,,,
2019-11-30,mp,LHL,17,popbal,2,5,0,,,
2019-11-30,mp,LHL,17,popbal,2,6,0,,,
2019-11-30,mp,LHL,17,alnvir,1,1,1,,,
2019-11-30,mp,LHL,17,alnvir,1,2,1,,,
2019-11-30,mp,LHL,17,alnvir,1,3,1,,,
2019-11-30,mp,LHL,17,alnvir,1,4,1,,,
2019-11-30,mp,LHL,17,alnvir,1,5,0,,,
2019-11-30,mp,LHL,17,alnvir,2,1,1,,,
2019-11-30,mp,LHL,17,alnvir,2,2,1,,,
2019-11-30,mp,LHL,17,alnvir,2,3,1,,,
2019-11-30,mp,LHL,17,alnvir,2,4,0,,,
2019-11-30,mp,LHL,11,vacmem,NA,14,1,,,
2019-11-30,mp,LHL,11,menfer,NA,3,1,,,
2019-11-30,sm,LHL,11,amelan,1,1,3,,,
2019-11-30,sm,LHL,11,amelan,1,2,1,,,
2019-11-30,sm,LHL,11,amelan,1,3,0,,,
2019-11-30,sm,LHL,11,amelan,1,4,0,,,
2019-11-30,sm,LHL,11,amelan,1,5,0,,,
2019-11-30,sm,LHL,11,amelan,1,6,0,,,
2019-11-30,sm,LHL,11,amelan,1,7,0,,,
2019-11-30,sm,LHL,11,amelan,1,8,0,,,
2019-11-30,sm,LHL,11,acegla,1,1,1,,,
2019-11-30,sm,LHL,11,acegla,1,2,0,,,
2019-11-30,sm,LHL,11,acegla,1,3,1,,,
2019-11-30,sm,LHL,11,acegla,1,4,1,,,
2019-11-30,sm,LHL,11,acegla,1,5,0,,,
2019-11-30,sm,LHL,11,acegla,1,6,0,,,
2019-11-30,sm,LHL,11,acegla,1b,1,1,,,
2019-11-30,sm,LHL,11,acegla,1b,2,1,,,
2019-11-30,sm,LHL,11,acegla,1b,3,1,,,
2019-11-30,sm,LHL,11,acegla,1b,4,0,,,
2019-11-30,sm,LHL,11,acegla,1,7,1,,,
2019-11-30,sm,LHL,11,acegla,1,8,1,,,
2019-11-30,sm,LHL,11,acegla,1,9,1,,,
2019-11-30,sm,LHL,11,acegla,1,10,1,,,
2019-11-30,sm,LHL,11,acegla,1,11,1,,,
2019-11-30,sm,LHL,11,acegla,1,12,1,,,
2019-11-30,sm,LHL,11,acegla,1,13,1,,,
2019-11-30,sm,LHL,11,acegla,2,1,1,,,
2019-11-30,sm,LHL,11,acegla,2,2,1,,,
2019-11-30,sm,LHL,11,acegla,2,3,1,,,
2019-11-30,sm,LHL,11,acegla,2,4,1,,,
2019-11-30,sm,LHL,11,acegla,2,5,0,,,
2019-11-30,sm,LHL,11,acegla,2,6,0,,,
2019-11-30,sm,LHL,11,acegla,2,7,1,,,
2019-11-30,sm,LHL,11,acegla,2,8,1,,,
2019-11-30,sm,LHL,11,acegla,2,9,1,,,
2019-11-30,sm,LHL,11,acegla,2,10,1,,,
2019-11-30,sm,LHL,11,acegla,2,11,1,,,
2019-11-30,sm,LHL,11,acegla,2,12,0,,,
2019-11-30,sm,LHL,11,acegla,2,13,0,,,
2019-11-30,sm,LHL,11,acegla,2,14,1,,,
2019-11-30,sm,LHL,11,acegla,2,15,0,,,
2019-11-30,sm,LHL,11,alninc,1,1,3,,,
2019-11-30,sm,LHL,11,alninc,1,2,0,,,
2019-11-30,sm,LHL,11,alninc,1,3,0,,,
2019-11-30,sm,LHL,11,alninc,1,4,0,,,
2019-11-30,sm,LHL,11,alninc,1,5,0,,,
2019-11-30,sm,LHL,12,amealn,1,1,dead,,,terminal bud bored into
2019-11-30,sm,LHL,12,amealn,1,2,1,,,
2019-11-30,sm,LHL,12,amealn,1,3,1,,,
2019-11-30,sm,LHL,12,amealn,1,4,1,,,
2019-11-30,sm,LHL,12,amealn,2,1,1,,,
2019-11-30,sm,LHL,12,amealn,2,2,1,,,
2019-11-30,sm,LHL,12,amealn,2,3,1,,,
2019-11-30,sm,LHL,12,amealn,2,4,1,,,
2019-11-30,sm,LHL,12,amealn,2,5,1,,,
2019-11-30,sm,LHL,12,amealn,2,6,1,,,
2019-11-30,sm,LHL,12,alninc,1,1,1,,,
2019-11-30,sm,LHL,12,alninc,1,2,1,,,
2019-11-30,sm,LHL,12,alninc,1,3,1,,,
2019-11-30,sm,LHL,12,alninc,1,4,1,,,
2019-11-30,sm,LHL,12,alninc,1,5,0,,,
2019-11-30,sm,LHL,12,alninc,1,6,0,,,
2019-11-30,sm,LHL,12,alninc,1,7,0,,,
2019-11-30,sm,LHL,12,alninc,1,8,0,,,
2019-11-30,sm,LHL,12,alninc,1,9,0,,,
2019-11-30,sm,LHL,12,vibedu,1,1,1,,,
2019-11-30,sm,LHL,12,vibedu,1,2,1,,,
2019-11-30,sm,LHL,12,vibedu,1,3,0,,,
2019-11-30,sm,LHL,12,vibedu,1,4,0,,,
2019-11-30,sm,LHL,12,vibedu,1,5,0,,,
2019-11-30,sm,LHL,12,vibedu,1,6,1,,,
2019-11-30,sm,LHL,12,vibedu,1,7,0,,,
2019-11-30,sm,LHL,12,vibedu,2,1,1,,,
2019-11-30,sm,LHL,12,vibedu,2,2,0,,,
2019-11-30,sm,LHL,12,vibedu,2,3,0,,,
2019-11-30,sm,LHL,12,vibedu,2,4,1,,,
2019-11-30,sm,LHL,12,vibedu,2,5,0,,,
2019-11-30,sm,LHL,12,vibedu,2,6,1,,,
2019-11-30,sm,LHL,12,vibedu,2,7,1,,,
2019-11-30,sm,LHL,1,acegla,1,1,1,,,
2019-11-30,sm,LHL,1,acegla,1,2,0,,,
2019-11-30,sm,LHL,1,acegla,1,3,0,,,
2019-11-30,sm,LHL,1,acegla,1,4,1,,,
2019-11-30,sm,LHL,1,acegla,1,5,0,,,
2019-11-30,sm,LHL,1,acegla,1,6,0,,,
2019-11-30,sm,LHL,1,acegla,1,7,0,,,
2019-11-30,sm,LHL,1,acegla,1,8,0,,,
2019-11-30,sm,LHL,1,acegla,1,9,0,,,
2019-11-30,sm,LHL,1,corsto,1,1,1,,,
2019-11-30,sm,LHL,10,riblacA,1,1,1,,,
2019-11-30,sm,LHL,10,riblacA,NA,7,1,,,
2019-11-30,sm,LHL,10,shecan,1,1,1,,,
2019-11-30,sm,LHL,2,amealn,1,1,3,,,
2019-11-30,sm,LHL,2,amealn,1,2,1,,,
2019-11-30,sm,LHL,2,amealn,1,3,1,,,
2019-11-30,sm,LHL,2,amealn,1,4,1,,,
2019-11-30,sm,LHL,2,amealn,1,5,1,,,
2019-11-30,sm,LHL,2,amealn,1,6,0,,,
2019-11-30,sm,LHL,2,amealn,1,7,0,,,
2019-11-30,sm,LHL,2,amealn,1,8,0,,,
2019-11-30,sm,LHL,2,amealn,1,9,0,,,
2019-11-30,sm,LHL,18,sorsco,2,1,7,,,
2019-11-30,sm,LHL,18,alninc,1,1,1,,,
2019-11-30,sm,LHL,18,alninc,1,2,0,,,
2019-11-30,sm,LHL,18,alninc,1,3,0,,,
2019-11-30,sm,LHL,18,alninc,1,4,0,,,
2019-11-30,sm,LHL,18,alninc,1,5,0,,,
2019-11-30,sm,LHL,18,alninc,2,1,1,,,
2019-11-30,sm,LHL,18,alninc,2,2,1,,,
2019-11-30,sm,LHL,18,alninc,1,6,0,,,
2019-11-30,mp,LHL,1,menfer,NA,9,1,,,
2019-11-30,mp,LHL,1,amealn,1,1,3,,,
2019-11-30,mp,LHL,1,amealn,1,2,3,,,
2019-11-30,mp,LHL,1,amealn,1,3,3,,,
2019-11-30,mp,LHL,1,amealn,1,4,3,,,
2019-11-30,mp,LHL,1,amealn,1,5,3,,,
2019-11-30,mp,LHL,1,amealn,1,6,0,,,
2019-11-30,mp,LHL,1,amealn,2,1,3,,,
2019-11-30,mp,LHL,1,amealn,2,2,1,,,
2019-11-30,mp,LHL,1,amealn,2,3,1,,,
2019-11-30,mp,LHL,1,amealn,2,4,1,,,
2019-11-30,mp,LHL,1,amealn,3,1,2,,,
2019-11-30,mp,LHL,1,amealn,3,2,1,,,
2019-11-30,mp,LHL,1,amealn,3,3,1,,,
2019-11-30,mp,LHL,1,amealn,3,4,1,,,
2019-11-30,mp,LHL,1,amealn,3,5,0,,,
2019-11-30,mp,LHL,1,amealn,4,1,1,,,
2019-11-30,mp,LHL,1,amealn,4,2,0,,,
2019-11-30,mp,LHL,1,amealn,4,3,0,,,
2019-11-30,mp,LHL,1,amealn,5,1,3,,,
2019-11-30,mp,LHL,1,amealn,5,2,1,,,
2019-11-30,mp,LHL,1,amealn,5,3,1,,,
2019-11-30,mp,LHL,1,amealn,5,4,0,,,
2019-11-30,mp,LHL,1,amealn,6,1,1,,,
2019-11-30,mp,LHL,1,amealn,6,2,1,,,
2019-11-30,mp,LHL,1,amealn,6,3,0,,,
2019-11-30,mp,LHL,1,amealn,6,4,0,,,
2019-11-30,mp,LHL,10,vacmem,NA,15,1,,,
2019-11-30,mp,LHL,10,acegla,1,1,1,,,
2019-11-30,mp,LHL,10,acegla,1,2,0,,,
2019-11-30,mp,LHL,10,acegla,1,3,0,,,
2019-11-30,mp,LHL,10,acegla,1,4,1,,,
2019-11-30,mp,LHL,10,acegla,1,5,0,,,
2019-11-30,mp,LHL,10,acegla,1,6,0,,,
2019-11-30,mp,LHL,10,acegla,2,1,3,,,
2019-11-30,mp,LHL,10,acegla,2,2,0,,,
2019-11-30,mp,LHL,10,acegla,2,3,0,,,
2019-11-30,mp,LHL,10,acegla,2,4,0,,,
2019-11-30,mp,LHL,10,acegla,3,1,0,,,
2019-11-30,mp,LHL,10,acegla,3,2,0,,,
2019-11-30,mp,LHL,10,acegla,3,3,0,,,
2019-11-30,mp,LHL,10,acegla,3,4,0,,,
2019-11-30,mp,LHL,3,vibedu,1,1,1,,,
2019-11-30,sm,LHL,3,menfer,NA,4,1,,,
2019-11-30,sm,LHL,9,acegla,1,1,1,,,
2019-11-30,sm,LHL,9,acegla,1,2,0,,,
2019-11-30,sm,LHL,9,acegla,1,3,0,,,
2019-11-30,sm,LHL,9,acegla,1,4,1,,,
2019-11-30,sm,LHL,9,acegla,1,5,1,,,
2019-11-30,sm,LHL,9,acegla,1,6,0,,,
2019-11-30,sm,LHL,9,acegla,1,7,0,,,
2019-11-30,sm,LHL,9,acegla,1,9,1,,,
2019-11-30,sm,LHL,9,acegla,1,10,0,,,
2019-11-30,sm,LHL,9,acegla,1,11,0,,,
2019-11-30,mp,LHL,4,alninc,1,1,1,,,
2019-11-30,mp,LHL,4,alninc,1,2,1,,,
2019-11-30,mp,LHL,4,alninc,1,3,1,,,
2019-11-30,mp,LHL,4,alninc,1,4,0,,,
2019-11-30,mp,LHL,4,alninc,1,5,0,,,
2019-11-30,mp,LHL,4,alninc,1,6,0,,,
2019-11-30,mp,LHL,4,alninc,1,7,0,,,
2019-11-30,sm,LHL,8,acegla,1,1,1,,,
2019-11-30,sm,LHL,8,acegla,1,2,0,,,
2019-11-30,sm,LHL,8,acegla,1,3,0,,,
2019-11-30,sm,LHL,8,acegla,1,4,1,,,
2019-11-30,sm,LHL,8,acegla,1,5,1,,,
2019-11-30,sm,LHL,8,acegla,1,6,1,,,
2019-11-30,sm,LHL,8,acegla,1,7,0,,,
2019-11-30,sm,LHL,8,acegla,1,8,0,,,
2019-11-30,sm,LHL,8,acegla,1,9,0,,,
2019-11-30,sm,LHL,8,acegla,1,10,0,,,
2019-11-30,sm,LHL,8,acegla,1,11,0,,,
2019-11-30,sm,LHL,8,acegla,1,12,0,,,
2019-11-30,sm,LHL,8,acegla,1,13,0,,,
2019-11-30,sm,LHL,8,menfer,NA,3,1,,,
2019-11-30,sm,LHL,7,alnvir,1,1,1,,,
2019-11-30,sm,LHL,7,alnvir,1,2,1,,,
2019-11-30,sm,LHL,7,alnvir,1,3,1,,,
2019-11-30,sm,LHL,7,alnvir,1,4,0,,,
2019-11-30,sm,LHL,7,alnvir,1,5,0,,,
2019-11-30,sm,LHL,7,alnvir,1,6,0,,,
2019-11-30,sm,LHL,7,alnvir,1,7,0,,,
2019-11-30,sm,LHL,7,alnvir,2,1,1,,,
2019-11-30,sm,LHL,7,alnvir,2,2,1,,,
2019-11-30,sm,LHL,7,vacmem,NA,2,1,,,
2019-11-30,mp,LHL,8,menfer,NA,10,1,,,
2019-11-30,mp,LHL,7,menfer,NA,9,1,,,
2019-11-30,mp,LHL,7,vacmem,NA,12,1,,,
2019-11-30,mp,LHL,7,sorsco,1,1,1,,,
2019-11-30,mp,LHL,7,riblac,2,1,1,,,
2019-11-30,mp,LHL,7,riblac,NA,9,1,,,
2019-11-30,mp,LHL,7,riblac,3,1,1,,,
2019-11-30,sm,LHL,5,popbal,3,1,3,,,
2019-11-30,sm,LHL,5,popbal,3,2,3,,,
2019-11-30,sm,LHL,5,popbal,3,3,3,,,
2019-11-30,sm,LHL,5,popbal,3,4,1,,,
2019-11-30,sm,LHL,5,popbal,3,5,1,,,
2019-11-30,sm,LHL,5,popbal,3,6,0,,,
2019-11-30,sm,LHL,5,spibet,3,2,1,,,
2019-11-30,mp,LHL,6,alninc4,1,1,1,,,
2019-11-30,mp,LHL,6,alninc4,1,2,0,,,
2019-11-30,mp,LHL,6,alninc4,1,3,0,,,
2019-11-30,mp,LHL,6,alninc4,1,4,0,,,
2019-11-30,mp,LHL,6,alninc4,1,5,0,,,
2019-11-30,mp,LHL,6,alninc4,1,6,0,,,
2019-11-30,mp,LHL,6,alninc4,1,7,0,,,
2019-11-30,mp,LHL,6,alninc4,2,1,1,,,
2019-11-30,mp,LHL,6,alninc4,2,2,0,,,
2019-11-30,mp,LHL,6,alninc4,2,3,0,,,
2019-11-30,mp,LHL,6,alninc4,2,4,0,,,
2019-11-30,mp,LHL,6,alninc4,2,5,0,,,
2019-11-30,mp,LHL,6,alninc4,2,6,0,,,
2019-11-30,mp,LHL,6,alninc4,3,1,1,,,
2019-11-30,mp,LHL,6,alninc4,3,2,0,,,
2019-11-30,mp,LHL,6,alninc4,3,3,0,,,
2019-11-30,mp,LHL,6,alninc4,3,4,0,,,
2019-11-30,mp,LHL,6,alninc4,3,5,0,,,
2019-11-30,mp,LHL,6,alninc,1,1,0,,,
2019-11-30,mp,LHL,6,alninc,1,2,0,,,
2019-11-30,mp,LHL,6,alninc,1,3,0,,,
2019-11-30,mp,LHL,6,alninc,1,4,0,,,
2019-11-30,mp,LHL,6,alninc,1,5,0,,,
2019-11-30,mp,LHL,6,alninc,1,6,0,,,
2019-11-30,mp,LHL,6,alninc,1,7,0,,,
2019-11-30,mp,LHL,6,alninc,1,8,0,,,
2019-11-30,mp,LHL,6,alninc,1,9,0,,,
2019-11-30,mp,LHL,5,riblac,2,1,1,,,
2019-11-30,mp,LHL,5,riblac,NA,2,1,,,
2019-11-30,mp,LHH,26,acegla,1,1,1,,,
2019-11-30,mp,LHH,26,acegla,1,2,0,,,
2019-11-30,mp,LHH,26,acegla,1,3,0,,,
2019-11-30,mp,LHH,26,acegla,1,4,0,,,
2019-11-30,mp,LHH,26,acegla,1,5,1,,,
2019-11-30,mp,LHH,26,acegla,1,6,0,,,
2019-11-30,mp,LHH,26,acegla,1,7,0,,,
2019-11-30,mp,LHH,26,acegla,1,8,1,,,
2019-11-30,mp,LHH,26,acegla,1,9,1,,,
2019-11-30,mp,LHH,26,acegla,1,10,0,,,
2019-11-30,mp,LHH,26,acegla,1,11,0,,,
2019-11-30,mp,LHH,26,acegla,1,12,0,,,
2019-11-30,mp,LHH,26,acegla,1,13,0,,,
2019-11-30,mp,LHH,26,alnvir,1,1,1,,,
2019-11-30,mp,LHH,26,alnvir,1,2,1,,,
2019-11-30,mp,LHH,26,alnvir,1,3,1,,,
2019-11-30,mp,LHH,26,alnvir,1,4,1,,,
2019-11-30,mp,LHH,26,alnvir,1,5,1,,,
2019-11-30,mp,LHH,26,alnvir,1,6,1,,,
2019-11-30,mp,LHH,26,alnvir,2,1,1,,,
2019-11-30,mp,LHH,26,alnvir,2,2,1,,,
2019-11-30,mp,LHH,26,alnvir,2,3,1,,,
2019-11-30,mp,LHH,26,alnvir,2,4,1,,,
2019-11-30,mp,LHH,26,alnvir,2,5,1,,,
2019-11-30,mp,LHH,26,alnvir,2,6,1,,,
2019-11-30,mp,LHH,26,alnvir,2,7,1,,,
2019-11-30,mp,LHH,26,vibeduA,1,1,1,,,
2019-11-30,mp,LHH,26,vibeduA,1,2,1,,,
2019-11-30,mp,LHH,26,vibeduA,1,3,1,,,
2019-11-30,mp,LHH,26,vibeduA,1,4,0,,,
2019-11-30,mp,LHH,26,vibeduA,1,5,0,,,
2019-11-30,mp,LHH,26,vibeduB,1,1,1,,,
2019-11-30,mp,LHH,26,vibeduB,1,2,1,,,
2019-11-30,mp,LHH,26,vibeduB,1,3,1,,,
2019-11-30,mp,LHH,26,vibeduB,1,4,0,,,
2019-11-30,mp,LHH,26,vibeduB,1,5,0,,,
2019-11-30,mp,LHH,27,alninc,1,1,3,,,
2019-11-30,mp,LHH,27,alninc,1,2,1,,,
2019-11-30,mp,LHH,27,alninc,1,3,1,,,
2019-11-30,mp,LHH,27,alninc,1,4,1,,,
2019-11-30,mp,LHH,27,alninc,1,5,0,,,
2019-11-30,mp,LHH,27,alninc,1,6,0,,,
2019-11-30,mp,LHH,27,alninc,1,7,0,,,
2019-11-30,mp,LHH,27,alninc,1,8,0,,,
2019-11-30,mp,LHH,27,alninc,2,1,1,,,
2019-11-30,mp,LHH,27,alninc,2,2,1,,,
2019-11-30,mp,LHH,27,alninc,2,3,0,,,
2019-11-30,mp,LHH,27,alninc,2,4,0,,,
2019-11-30,mp,LHH,27,amelan,2,1,1,,,
2019-11-30,mp,LHH,27,amelan,2,2,1,,,
2019-11-30,mp,LHH,27,amelan,2,3,1,,,
2019-11-30,mp,LHH,27,amelan,2,4,0,,,
2019-11-30,mp,LHH,27,amelan,2,5,0,,,
2019-11-30,mp,LHH,27,amelan,2,1,1,,,
2019-11-30,mp,LHH,27,amelan,2,2,0,,,
2019-11-30,mp,LHH,27,amelan,3,1,1,,,
2019-11-30,mp,LHH,27,amelan,3,2,0,,,
2019-11-30,mp,LHH,27,amelan,4,1,1,,,
2019-11-30,mp,LHH,27,amelan,4,2,0,,,
2019-11-30,mp,LHH,27,amelan,4,3,0,,,
2019-11-30,mp,LHH,27,amelan,5,1,0,,,
2019-11-30,mp,LHH,27,amelan,5,2,0,,,
2019-11-30,mp,LHH,27,amelan,6,1,0,,,
2019-11-30,mp,LHH,27,amelan,6,2,0,,,
2019-11-30,mp,LHH,31,riblac,1,1,1,,,
2019-11-30,mp,LHH,31,riblac,NA,2,1,,,
2019-11-30,sm,LHH,28,alninc,1,1,1,,,
2019-11-30,sm,LHH,28,alninc,1,2,0,,,
2019-11-30,sm,LHH,28,alninc,1,3,1,,,
2019-11-30,sm,LHH,28,alninc,1,4,0,,,
2019-11-30,sm,LHH,28,alninc,1,5,1,,,
2019-11-30,sm,LHH,28,alninc,1,6,0,,,
2019-11-30,sm,LHH,28,alnvir,1,1,1,,,
2019-11-30,sm,LHH,28,alnvir,1,2,1,,,
2019-11-30,sm,LHH,28,alnvir,1,3,1,,,
2019-11-30,sm,LHH,28,alnvir,1,4,1,,,
2019-11-30,sm,LHH,28,alnvir,1,5,0,,,
2019-11-30,sm,LHH,28,alnvir,2,1,1,,,
2019-11-30,sm,LHH,28,alnvir,2,2,1,,,
2019-11-30,sm,LHH,28,alnvir,2,3,1,,,
2019-11-30,sm,LHH,28,alnvir,2,4,1,,,
2019-11-30,sm,LHH,28,alnvir,2,5,0,,,
2019-11-30,mp,LHH,25,corsto,1,1,1,,,
2019-11-30,mp,LHH,22,acegla,1,1,3,,,
2019-11-30,mp,LHH,22,acegla,1,2,0,,,
2019-11-30,mp,LHH,22,acegla,1,3,0,,,
2019-11-30,mp,LHH,22,acegla,1,4,0,,,
2019-11-30,mp,LHH,22,acegla,1,5,0,,,
2019-11-30,mp,LHH,22,acegla,1,6,0,,,
2019-11-30,mp,LHH,22,acegla,1,7,0,,,
2019-11-30,mp,LHH,22,acegla,1,8,0,,,
2019-11-30,mp,LHH,22,acegla,1,9,0,,,
2019-11-30,mp,LHH,22,acegla,1,10,0,,,
2019-11-30,mp,LHH,22,acegla,1,11,0,,,
2019-11-30,mp,LHH,22,alninc9,1,1,1,,,
2019-11-30,mp,LHH,22,alninc9,1,2,0,,,
2019-11-30,mp,LHH,22,alninc9,1,3,0,,,
2019-11-30,mp,LHH,22,alninc9,1,4,0,,,
2019-11-30,mp,LHH,22,alninc9,1,5,0,,,
2019-11-30,mp,LHH,22,alninc9,1,6,1,,,
2019-11-30,mp,LHH,22,alninc9,1,7,0,,,
2019-11-30,mp,LHH,22,alninc9,1,8,0,,,
2019-11-30,mp,LHH,22,alninc9,1,9,0,,,
2019-11-30,mp,LHH,22,alninc9,1,10,0,,,
2019-11-30,mp,LHH,22,alninc10,1,1,1,,,
2019-11-30,mp,LHH,22,alninc10,1,2,0,,,
2019-11-30,mp,LHH,22,alninc10,1,3,0,,,
2019-11-30,mp,LHH,22,alninc10,1,4,0,,,
2019-11-30,mp,LHH,22,alninc10,1,5,0,,,
2019-11-30,sm,LHH,22,corsto,1,1,1,,,
2019-11-30,mp,LHH,24,sorsco,1,1,1,,,
2019-11-30,mp,LHH,24,vacmem,1,4,1,,,
2019-11-30,mp,LHH,21,rhoalb,1,1,1,,,
2019-11-30,mp,LHH,21,menfer,NA,4,1,,,
2019-11-30,mp,LHH,21,acegla,1,1,1,,,
2019-11-30,mp,LHH,21,acegla,1,2,1,,,
2019-11-30,mp,LHH,21,acegla,1,3,1,,,
2019-11-30,mp,LHH,21,acegla,1,4,0,,,
2019-11-30,mp,LHH,21,acegla,1,5,0,,,
2019-11-30,mp,LHH,21,acegla,1,6,0,,,
2019-11-30,mp,LHH,21,acegla,1,7,0,,,
2019-11-30,mp,LHH,21,acegla,1,9,0,,,
2019-11-30,mp,LHH,21,acegla,1,10,0,,,
2019-11-30,mp,LHH,21,acegla,1,11,0,,,
2019-11-30,sm,LHH,24,acegla ,1,1,1,,,
2019-11-30,sm,LHH,24,acegla ,1,2,1,,,
2019-11-30,sm,LHH,24,acegla ,1,3,0,,,
2019-11-30,sm,LHH,24,acegla ,1,4,0,,,
2019-11-30,sm,LHH,24,acegla ,1,5,1,,,
2019-11-30,sm,LHH,24,acegla ,1,6,0,,,
2019-11-30,sm,LHH,24,acegla ,1,7,0,,,
2019-11-30,sm,LHH,24,acegla ,1,8,0,,,
2019-11-30,sm,LHH,24,acegla ,1,9,0,,,
2019-11-30,sm,LHH,24,acegla ,1,10,0,,,
2019-11-30,sm,LHH,24,acegla ,1,11,0,,,
2019-11-30,sm,LHH,24,alnvir,1,1,1,,,
2019-11-30,sm,LHH,24,alnvir,1,2,1,,,
2019-11-30,sm,LHH,24,alnvir,1,3,0,,,
2019-11-30,sm,LHH,24,alnvir,2,1,0,,,
2019-11-30,sm,LHH,24,alnvir,2,2,0,,,
2019-11-30,sm,LHH,24,alnvir,1,4,0,,,
2019-11-30,sm,LHH,24,alnvir,1,5,0,,,
2019-11-30,sm,LHH,24,alnvir,3,1,0,,,
2019-11-30,sm,LHH,24,alnvir,3,2,0,,,
2019-11-30,sm,LHH,24,alnvir,4,1,0,,,
2019-11-30,sm,LHH,24,alnvir,4,2,0,,,
2019-11-30,sm,LHH,24,alnvir,4,3,0,,,
2019-11-30,sm,LHH,24,loninv,1,1,1,,,
2019-11-30,sm,LHH,24,loninv,2,1,1,,,
2019-11-30,sm,LHH,24,sorsco,1,1,1,,,
2019-11-30,sm,LHH,23,menfer,NA,5,1,,,
2019-11-30,sm,LHH,1,amealn,1,1,1,,,
02-Dec-19,mp,LHL,1,amealn,1,1,3,,,
02-Dec-19,mp,LHL,1,amealn,1,2,3,,,
02-Dec-19,mp,LHL,1,amealn,1,3,3,,,
02-Dec-19,mp,LHL,1,amealn,1,4,3,,,
02-Dec-19,mp,LHL,1,amealn,1,5,3,,,
02-Dec-19,mp,LHL,1,amealn,2,1,1,,,
02-Dec-19,mp,LHL,1,amealn,3,1,1,,,
02-Dec-19,mp,LHL,1,amealn,4,1,1,,,
02-Dec-19,mp,LHL,1,amealn,5,1,1,,,
02-Dec-19,sm,LHL,10,riblac,1,10,1,,,
01-Dec-19,sm,LHH,36,vibedu,1,1,7,,,
01-Dec-19,sm,LHH,36,vibedu,1,2,7,,,
01-Dec-19,sm,LHH,36,vibedu,1,3,7,,,
01-Dec-19,sm,LHH,36,vibedu,1,4,7,,,
01-Dec-19,sm,LHH,36,vibedu,2,1,7,,,
02-Dec-19,sm,LHH,36,vibedu,1,1,9,,,
02-Dec-19,sm,LHH,36,vibedu,1,2,9,,,
02-Dec-19,sm,LHH,36,vibedu,1,3,9,,,
02-Dec-19,sm,LHH,36,vibedu,1,4,7,,,
02-Dec-19,sm,LHH,36,vibedu,2,1,9,,,
02-Dec-19,sm,LHH,36,vibedu,2,2,7,,,
02-Dec-19,sm,LHH,36,vibedu,4,1,3,,,
02-Dec-19,sm,LHH,36,vibedu,4,2,7,,,
02-Dec-19,sm,LHH,36,vibedu,5,1,7,,,
02-Dec-19,sm,LHH,36,vibedu,6,2,9,,,
02-Dec-19,sm,LHH,40,vibedu,1,2,7,,,
02-Dec-19,sm,LHH,40,vibedu,1,3,9,,,
01-Dec-19,sm,LLH,18,vibedu,1,1,7,,,
01-Dec-19,sm,LLH,22,vibedu,1,1,7,,,
01-Dec-19,sm,LLH,22,vibedu,1,5,7,,,
01-Dec-19,sm,LLH,22,vibedu,1,9,7,,,
01-Dec-19,sm,LLH,22,vibedu,1,11,7,,,
01-Dec-19,sm,LLH,22,vibedu,1,12,7,,,
02-Dec-19,sm,LLH,22,vibedu,1,1,9,,,
02-Dec-19,sm,LLH,22,vibedu,1,5,7,,,
02-Dec-19,sm,LLH,22,vibedu,1,9,9,,,
02-Dec-19,sm,LLH,22,vibedu,1,11,10,,,
02-Dec-19,sm,LLH,22,vibedu,1,12,10,,,
02-Dec-19,sm,LLH,22,vibedu,1,2,7,,,
02-Dec-19,sm,LLH,18,vibedu,1,1,9,,,
02-Dec-19,sm,LLH,18,vibedu,1,6,7,,,
02-Dec-19,sm,LLH,18,vibedu,1,7,7,,,
02-Dec-19,sm,LLH,17,vibedu,1,2,7,,,
02-Dec-19,sm,LLH,17,vibedu,1,3,7,,,
02-Dec-19,sm,LLH,17,vibedu,1,4,7,,,
02-Dec-19,sm,LLH,17,vibedu,1,5,7,,,
03-Dec-19,sm,LHH,2,loninv,2,1,3,,,
03-Dec-19,sm,LHH,2,spibet,2,5,3,,,
03-Dec-19,sm,LHH,2,vibedu,2,2,7,,,
03-Dec-19,sm,LHH,2,vibedu,2,4,7,,,
03-Dec-19,sm,LHH,2,vibedu,2,11,7,,,
03-Dec-19,sm,LHH,2,vibedu,2,12,7,,,
03-Dec-19,mp,LHH,27,amealn,1,1,3,,,
03-Dec-19,mp,LHH,27,amealn,1,2,3,,,
03-Dec-19,mp,LHH,27,amealn,1,3,3,,,
03-Dec-19,sm,LHH,1,amealn,1,1,3,,,
03-Dec-19,sm,LHH,16,corsto,1,1,7,,,
03-Dec-19,sm,LHH,31,amealn,1,1,3,,,cups of 7
03-Dec-19,sm,LHH,3,spibet,1,8,3,,,
03-Dec-19,mp,LHH,4,shecan,1,1,1,,,
03-Dec-19,sm,LHH,4,spibet,1,1,7,,,
03-Dec-19,sm,LHH,4,spibet,1,2,1,,,brancy
03-Dec-19,mp,LHH,6,riblac,1,18,1,,,
03-Dec-19,sm,LLH,6,sorsco,1,4,7,,,
03-Dec-19,sm,LLH,6,amealn,3,1,7,,,
03-Dec-19,mp,LLH,6,riblac,3,4,3,,,
03-Dec-19,sm,LLH,9,sorsco,3,1,7,,,
03-Dec-19,sm,LLH,12,corsto,1,1,7,,,
