"","lab","day","population","chill","photo","force","flask","percent4.t","indiv","tbb","nl","latbb80","latbb50","latbb1","treatment"
"2024","sm_LC_HP_LF_23_vibedu",7,"sm","LC","HP","LF",23,NA,"3",77,1,NA,NA,15,"LC_HP_LF"
"2025","sm_LC_HP_LF_24_betpap",39,"sm","LC","HP","LF",24,NA,NA,39,1,32,32,32,"LC_HP_LF"
"2026","sm_LC_HP_LF_24_sorsco",15,"sm","LC","HP","LF",24,NA,"NA",62,1,NA,38,38,"LC_HP_LF"
"2027","sm_LC_HP_LF_24_vibedu",60,"sm","LC","HP","LF",24,NA,"NA",60,1,17,17,15,"LC_HP_LF"
"2028","sm_LC_HP_LF_25_popbal",42,"sm","LC","HP","LF",25,NA,"8",82,1,NA,NA,NA,"LC_HP_LF"
"2029","sm_LC_HP_LF_25_poptre",39,"sm","LC","HP","LF",25,NA,NA,77,1,NA,NA,NA,"LC_HP_LF"
"2030","sm_LC_HP_LF_25_shecan",39,"sm","LC","HP","LF",25,NA,NA,77,1,NA,NA,46,"LC_HP_LF"
"2031","sm_LC_HP_LF_25_spibet",39,"sm","LC","HP","LF",25,NA,NA,39,1,39,39,39,"LC_HP_LF"
"2032","sm_LC_HP_LF_26_amealn",43,"sm","LC","HP","LF",26,NA,"7",43,1,28,28,28,"LC_HP_LF"
"2033","sm_LC_HP_LF_26_betpap",39,"sm","LC","HP","LF",26,NA,NA,81,1,57,54,54,"LC_HP_LF"
"2034","sm_LC_HP_LF_26_rubpar",40,"sm","LC","HP","LF",26,NA,"w/10",53,1,NA,NA,45,"LC_HP_LF"
"2035","sm_LC_HP_LF_26_vacmem",39,"sm","LC","HP","LF",26,20,NA,51,1,NA,NA,43,"LC_HP_LF"
"2036","sm_LC_HP_LF_27_alnvir",41,"sm","LC","HP","LF",27,NA,"6",72,1,69,66,61,"LC_HP_LF"
"2037","sm_LC_HP_LF_27_amealn",34,"sm","LC","HP","LF",27,NA,"6",34,1,49,32,22,"LC_HP_LF"
"2038","sm_LC_HP_LF_27_sorsco",33,"sm","LC","HP","LF",27,NA,"12",33,1,32,26,26,"LC_HP_LF"
"2039","sm_LC_HP_LF_27_vacmem",3,"sm","LC","HP","LF",27,NA,"oct_21",63,1,NA,NA,37,"LC_HP_LF"
"2040","sm_LC_HP_LF_28_alninc",10,"sm","LC","HP","LF",28,NA,"1",83,1,43,39,39,"LC_HP_LF"
"2041","sm_LC_HP_LF_28_corsto",39,"sm","LC","HP","LF",28,NA,NA,39,1,34,31,28,"LC_HP_LF"
"2042","sm_LC_HP_LF_28_sorsco",37,"sm","LC","HP","LF",28,NA,"5",74,1,39,15,15,"LC_HP_LF"
"2043","sm_LC_HP_LF_28_spibet",27,"sm","LC","HP","LF",28,NA,NA,NA,0,NA,NA,NA,"LC_HP_LF"
"2044","sm_LC_HP_LF_29_alninc",45,"sm","LC","HP","LF",29,NA,"5",45,1,43,43,43,"LC_HP_LF"
"2045","sm_LC_HP_LF_29_symalb",45,"sm","LC","HP","LF",29,NA,"cl",75,1,NA,NA,53,"LC_HP_LF"
"2046","sm_LC_HP_LF_29_vacmem",76,"sm","LC","HP","LF",29,60,"cl",76,1,48,32,26,"LC_HP_LF"
"2047","sm_LC_HP_LF_3_betpap",27,"sm","LC","HP","LF",3,NA,NA,81,1,45,45,39,"LC_HP_LF"
"2048","sm_LC_HP_LF_3_loninv",82,"sm","LC","HP","LF",3,NA,"5",82,1,NA,61,57,"LC_HP_LF"
"2049","sm_LC_HP_LF_3_menfer",7,"sm","LC","HP","LF",3,NA,"8",NA,0,NA,NA,NA,"LC_HP_LF"
"2050","sm_LC_HP_LF_3_symalb",72,"sm","LC","HP","LF",3,NA,"cl",81,1,NA,NA,78,"LC_HP_LF"
"2051","sm_LC_HP_LF_30_alninc",64,"sm","LC","HP","LF",30,NA,"1",64,1,55,39,37,"LC_HP_LF"
"2052","sm_LC_HP_LF_30_amealn",63,"sm","LC","HP","LF",30,NA,"3",63,1,NA,45,37,"LC_HP_LF"
"2053","sm_LC_HP_LF_30_poptre",39,"sm","LC","HP","LF",30,NA,NA,39,1,NA,81,26,"LC_HP_LF"
"2054","sm_LC_HP_LF_30_spipyr",53,"sm","LC","HP","LF",30,NA,"b",53,1,NA,NA,55,"LC_HP_LF"
"2055","sm_LC_HP_LF_31_loninv",35,"sm","LC","HP","LF",31,NA,"10",35,1,32,17,17,"LC_HP_LF"
"2056","sm_LC_HP_LF_31_riblac",74,"sm","LC","HP","LF",31,NA,"9",78,1,60,39,34,"LC_HP_LF"
"2057","sm_LC_HP_LF_31_shecan",7,"sm","LC","HP","LF",31,NA,"11",81,1,39,39,15,"LC_HP_LF"
"2058","sm_LC_HP_LF_32_loninv",4,"sm","LC","HP","LF",32,NA,"10",19,1,17,17,17,"LC_HP_LF"
"2059","sm_LC_HP_LF_32_poptre",39,"sm","LC","HP","LF",32,NA,NA,NA,0,NA,NA,NA,"LC_HP_LF"
"2060","sm_LC_HP_LF_32_vibedu",16,"sm","LC","HP","LF",32,NA,"3",16,1,22,19,15,"LC_HP_LF"
"2061","sm_LC_HP_LF_33_alninc",40,"sm","LC","HP","LF",33,50,"1",40,1,48,43,37,"LC_HP_LF"
"2062","sm_LC_HP_LF_33_popbal",37,"sm","LC","HP","LF",33,NA,"8",37,1,NA,NA,NA,"LC_HP_LF"
"2063","sm_LC_HP_LF_33_spipyr",38,"sm","LC","HP","LF",33,NA,"b",78,1,NA,NA,75,"LC_HP_LF"
"2064","sm_LC_HP_LF_33_symalb",79,"sm","LC","HP","LF",33,NA,"2",79,1,NA,NA,75,"LC_HP_LF"
"2065","sm_LC_HP_LF_34_alnvir",15,"sm","LC","HP","LF",34,NA,"2",60,1,57,54,43,"LC_HP_LF"
"2066","sm_LC_HP_LF_34_menfer",67,"sm","LC","HP","LF",34,NA,"8",NA,0,NA,NA,NA,"LC_HP_LF"
"2067","sm_LC_HP_LF_34_poptre",39,"sm","LC","HP","LF",34,NA,NA,77,1,NA,NA,NA,"LC_HP_LF"
"2068","sm_LC_HP_LF_34_sorsco",18,"sm","LC","HP","LF",34,NA,"11",79,1,54,54,54,"LC_HP_LF"
"2069","sm_LC_HP_LF_35_acegla",48,"sm","LC","HP","LF",35,NA,"11",NA,0,NA,NA,NA,"LC_HP_LF"
"2070","sm_LC_HP_LF_35_menfer",32,"sm","LC","HP","LF",35,NA,"3",73,1,NA,NA,66,"LC_HP_LF"
"2071","sm_LC_HP_LF_35_rubpar",25,"sm","LC","HP","LF",35,NA,"cl",55,1,NA,43,39,"LC_HP_LF"
"2072","sm_LC_HP_LF_35_spipyr",68,"sm","LC","HP","LF",35,NA,"b",NA,0,NA,NA,NA,"LC_HP_LF"
"2073","sm_LC_HP_LF_36_corsto",27,"sm","LC","HP","LF",36,NA,NA,27,1,NA,22,22,"LC_HP_LF"
"2074","sm_LC_HP_LF_36_menfer",71,"sm","LC","HP","LF",36,NA,"13",71,1,NA,69,69,"LC_HP_LF"
"2075","sm_LC_HP_LF_36_spipyr",45,"sm","LC","HP","LF",36,NA,"NA",NA,0,NA,NA,NA,"LC_HP_LF"
"2076","sm_LC_HP_LF_36_symalb",43,"sm","LC","HP","LF",36,NA,"NA",NA,0,NA,NA,NA,"LC_HP_LF"
"2077","sm_LC_HP_LF_37_alninc",46,"sm","LC","HP","LF",37,NA,"5",46,1,49,43,43,"LC_HP_LF"
"2078","sm_LC_HP_LF_37_betpap",27,"sm","LC","HP","LF",37,NA,NA,77,1,32,32,32,"LC_HP_LF"
"2079","sm_LC_HP_LF_37_menfer",81,"sm","LC","HP","LF",37,NA,"3",NA,0,NA,NA,NA,"LC_HP_LF"
"2080","sm_LC_HP_LF_37_vacmem",75,"sm","LC","HP","LF",37,NA,"oct_21",NA,0,NA,NA,NA,"LC_HP_LF"
"2081","sm_LC_HP_LF_38_alnvir",81,"sm","LC","HP","LF",38,NA,"6",81,1,60,54,43,"LC_HP_LF"
"2082","sm_LC_HP_LF_38_corsto",27,"sm","LC","HP","LF",38,65,NA,27,1,22,19,15,"LC_HP_LF"
"2083","sm_LC_HP_LF_38_vibedu",16,"sm","LC","HP","LF",38,NA,"9",16,1,15,15,15,"LC_HP_LF"
"2084","sm_LC_HP_LF_39_corsto",39,"sm","LC","HP","LF",39,NA,NA,39,1,22,22,22,"LC_HP_LF"
"2085","sm_LC_HP_LF_39_spipyr",26,"sm","LC","HP","LF",39,NA,"NA",69,1,NA,NA,63,"LC_HP_LF"
"2086","sm_LC_HP_LF_39_symalb",45,"sm","LC","HP","LF",39,NA,"NA",81,1,NA,78,75,"LC_HP_LF"
"2087","sm_LC_HP_LF_39_vibedu",26,"sm","LC","HP","LF",39,60,"3",26,1,17,15,15,"LC_HP_LF"
"2088","sm_LC_HP_LF_4_popbal",34,"sm","LC","HP","LF",4,NA,"8",81,1,NA,NA,NA,"LC_HP_LF"
"2089","sm_LC_HP_LF_4_poptre",27,"sm","LC","HP","LF",4,NA,NA,64,1,NA,43,43,"LC_HP_LF"
"2090","sm_LC_HP_LF_4_shecan",15,"sm","LC","HP","LF",4,NA,NA,59,1,45,43,37,"LC_HP_LF"
"2091","sm_LC_HP_LF_4_vacmem",39,"sm","LC","HP","LF",4,NA,"oct_21",39,1,NA,NA,32,"LC_HP_LF"
"2092","sm_LC_HP_LF_40_betpap",39,"sm","LC","HP","LF",40,NA,NA,72,1,48,48,43,"LC_HP_LF"
"2093","sm_LC_HP_LF_40_corsto",39,"sm","LC","HP","LF",40,NA,NA,39,1,21,21,21,"LC_HP_LF"
"2094","sm_LC_HP_LF_40_vacmem",16,"sm","LC","HP","LF",40,60,"oct_25",82,1,NA,NA,45,"LC_HP_LF"
"2095","sm_LC_HP_LF_5_betpap",27,"sm","LC","HP","LF",5,NA,NA,51,1,53,53,53,"LC_HP_LF"
"2096","sm_LC_HP_LF_5_loninv",77,"sm","LC","HP","LF",5,30,"5",77,1,NA,NA,NA,"LC_HP_LF"
"2097","sm_LC_HP_LF_5_popbal",65,"sm","LC","HP","LF",5,NA,"a",65,1,45,45,45,"LC_HP_LF"
"2098","sm_LC_HP_LF_5_spibet",15,"sm","LC","HP","LF",5,NA,NA,43,1,NA,NA,39,"LC_HP_LF"
"2099","sm_LC_HP_LF_6_betpap",27,"sm","LC","HP","LF",6,NA,NA,77,1,63,63,63,"LC_HP_LF"
"2100","sm_LC_HP_LF_6_loninv",36,"sm","LC","HP","LF",6,NA,"9",36,1,39,24,24,"LC_HP_LF"
"2101","sm_LC_HP_LF_6_rubpar",65,"sm","LC","HP","LF",6,NA,"cl",65,1,61,45,45,"LC_HP_LF"
"2102","sm_LC_HP_LF_6_shecan",78,"sm","LC","HP","LF",6,NA,"7",78,1,45,39,32,"LC_HP_LF"
"2103","sm_LC_HP_LF_7_alnvir",34,"sm","LC","HP","LF",7,NA,"6",80,1,66,63,61,"LC_HP_LF"
"2104","sm_LC_HP_LF_7_sorsco",38,"sm","LC","HP","LF",7,NA,"12",NA,0,NA,NA,NA,"LC_HP_LF"
"2105","sm_LC_HP_LF_7_vacmem",38,"sm","LC","HP","LF",7,NA,"oct_21",40,1,NA,NA,39,"LC_HP_LF"
"2106","sm_LC_HP_LF_8_acegla",44,"sm","LC","HP","LF",8,NA,"13",44,1,NA,45,39,"LC_HP_LF"
"2107","sm_LC_HP_LF_8_menfer",44,"sm","LC","HP","LF",8,NA,"9",NA,0,NA,NA,NA,"LC_HP_LF"
"2108","sm_LC_HP_LF_8_popbal",55,"sm","LC","HP","LF",8,NA,"3",55,1,39,39,37,"LC_HP_LF"
"2109","sm_LC_HP_LF_9_acegla",32,"sm","LC","HP","LF",9,NA,"13",50,1,NA,57,43,"LC_HP_LF"
"2110","sm_LC_HP_LF_9_popbal",49,"sm","LC","HP","LF",9,30,"12",49,1,NA,NA,NA,"LC_HP_LF"
"2111","sm_LC_HP_LF_9_sorsco",18,"sm","LC","HP","LF",9,NA,"7",42,1,NA,NA,NA,"LC_HP_LF"
"2112","sm_LC_LP_HF_1_alnvir",81,"sm","LC","LP","HF",1,25,"6",81,1,NA,NA,49,"LC_LP_HF"
"2113","sm_LC_LP_HF_1_amealn",60,"sm","LC","LP","HF",1,NA,"1",60,1,26,25,19,"LC_LP_HF"
"2114","sm_LC_LP_HF_1_betpap",39,"sm","LC","LP","HF",1,NA,NA,39,1,57,34,34,"LC_LP_HF"
"2115","sm_LC_LP_HF_1_sorsco",3,"sm","LC","LP","HF",1,NA,"11",82,1,NA,NA,37,"LC_LP_HF"
"2116","sm_LC_LP_HF_10_acegla",70,"sm","LC","LP","HF",10,NA,"11",70,1,NA,19,19,"LC_LP_HF"
"2117","sm_LC_LP_HF_10_poptre",27,"sm","LC","LP","HF",10,NA,NA,32,1,NA,37,31,"LC_LP_HF"
"2118","sm_LC_LP_HF_10_rubpar",22,"sm","LC","LP","HF",10,NA,"cl",59,1,NA,NA,NA,"LC_LP_HF"
"2119","sm_LC_LP_HF_10_vacmem",3,"sm","LC","LP","HF",10,NA,"oct_21",79,1,NA,29,19,"LC_LP_HF"
"2120","sm_LC_LP_HF_11_acegla",41,"sm","LC","LP","HF",11,NA,"15",62,1,NA,NA,42,"LC_LP_HF"
"2121","sm_LC_LP_HF_11_betpap",68,"sm","LC","LP","HF",11,NA,NA,68,1,33,27,27,"LC_LP_HF"
"2122","sm_LC_LP_HF_11_sorsco",68,"sm","LC","LP","HF",11,NA,NA,68,1,NA,NA,15,"LC_LP_HF"
"2123","sm_LC_LP_HF_11_symalb",65,"sm","LC","LP","HF",11,NA,"cl",65,1,NA,NA,25,"LC_LP_HF"
"2124","sm_LC_LP_HF_12_alninc",77,"sm","LC","LP","HF",12,NA,"2",77,1,34,34,31,"LC_LP_HF"
"2125","sm_LC_LP_HF_12_alnvir",35,"sm","LC","LP","HF",12,NA,"3",35,1,NA,66,22,"LC_LP_HF"
"2126","sm_LC_LP_HF_12_corsto",68,"sm","LC","LP","HF",12,NA,NA,68,1,8,8,8,"LC_LP_HF"
"2127","sm_LC_LP_HF_12_spipyr",15,"sm","LC","LP","HF",12,NA,"b",15,1,NA,NA,15,"LC_LP_HF"
"2128","sm_LC_LP_HF_13_alnvir",67,"sm","LC","LP","HF",13,NA,"6",NA,0,NA,NA,NA,"LC_LP_HF"
"2129","sm_LC_LP_HF_13_poptre",23,"sm","LC","LP","HF",13,NA,NA,68,1,39,36,34,"LC_LP_HF"
"2130","sm_LC_LP_HF_13_spibet",68,"sm","LC","LP","HF",13,80,NA,68,1,19,19,15,"LC_LP_HF"
"2131","sm_LC_LP_HF_14_poptre",39,"sm","LC","LP","HF",14,20,NA,39,1,37,37,37,"LC_LP_HF"
"2132","sm_LC_LP_HF_14_riblac",56,"sm","LC","LP","HF",14,15,"9",56,1,NA,19,15,"LC_LP_HF"
"2133","sm_LC_LP_HF_14_spibet",27,"sm","LC","LP","HF",14,NA,NA,27,1,37,31,19,"LC_LP_HF"
"2134","sm_LC_LP_HF_14_symalb",7,"sm","LC","LP","HF",14,NA,"NA",43,1,NA,NA,42,"LC_LP_HF"
"2135","sm_LC_LP_HF_15_riblac",35,"sm","LC","LP","HF",15,NA,"d",35,1,NA,NA,NA,"LC_LP_HF"
"2136","sm_LC_LP_HF_15_rubpar",34,"sm","LC","LP","HF",15,NA,"NA",56,1,NA,NA,39,"LC_LP_HF"
"2137","sm_LC_LP_HF_15_shecan",66,"sm","LC","LP","HF",15,NA,"a",66,1,29,29,29,"LC_LP_HF"
"2138","sm_LC_LP_HF_15_symalb",67,"sm","LC","LP","HF",15,NA,"NA",67,1,NA,NA,31,"LC_LP_HF"
"2139","sm_LC_LP_HF_16_corsto",39,"sm","LC","LP","HF",16,NA,NA,39,1,22,19,15,"LC_LP_HF"
"2140","sm_LC_LP_HF_16_menfer",57,"sm","LC","LP","HF",16,NA,"13",57,1,NA,NA,42,"LC_LP_HF"
"2141","sm_LC_LP_HF_16_symalb",5,"sm","LC","LP","HF",16,NA,"NA",NA,0,NA,NA,NA,"LC_LP_HF"
"2142","sm_LC_LP_HF_16_vacmem",27,"sm","LC","LP","HF",16,80,"oct_21",27,1,NA,NA,17,"LC_LP_HF"
"2143","sm_LC_LP_HF_17_popbal",58,"sm","LC","LP","HF",17,NA,"8",58,1,NA,50,29,"LC_LP_HF"
"2144","sm_LC_LP_HF_17_riblac",48,"sm","LC","LP","HF",17,NA,"9",48,1,NA,60,19,"LC_LP_HF"
"2145","sm_LC_LP_HF_17_shecan",68,"sm","LC","LP","HF",17,NA,NA,68,1,25,25,19,"LC_LP_HF"
"2146","sm_LC_LP_HF_17_vibedu",0,"sm","LC","LP","HF",17,NA,"3",39,1,7,7,7,"LC_LP_HF"
"2147","sm_LC_LP_HF_18_loninv",40,"sm","LC","LP","HF",18,NA,"10",40,1,46,29,15,"LC_LP_HF"
"2148","sm_LC_LP_HF_18_popbal",42,"sm","LC","LP","HF",18,30,"8",42,1,NA,NA,NA,"LC_LP_HF"
"2149","sm_LC_LP_HF_18_shecan",51,"sm","LC","LP","HF",18,NA,"11",51,1,25,22,15,"LC_LP_HF"
"2150","sm_LC_LP_HF_18_vibedu",19,"sm","LC","LP","HF",18,NA,"3",19,1,7,7,7,"LC_LP_HF"
"2151","sm_LC_LP_HF_19_alninc",35,"sm","LC","LP","HF",19,NA,"1",35,1,25,25,25,"LC_LP_HF"
"2152","sm_LC_LP_HF_19_betpap",68,"sm","LC","LP","HF",19,50,NA,68,1,29,25,25,"LC_LP_HF"
"2153","sm_LC_LP_HF_19_poptre",39,"sm","LC","LP","HF",19,10,NA,39,1,NA,NA,31,"LC_LP_HF"
"2154","sm_LC_LP_HF_19_spipyr",33,"sm","LC","LP","HF",19,NA," B17",33,1,NA,27,19,"LC_LP_HF"
"2155","sm_LC_LP_HF_2_riblac",32,"sm","LC","LP","HF",2,NA,"d",NA,0,NA,NA,NA,"LC_LP_HF"
"2156","sm_LC_LP_HF_2_shecan",33,"sm","LC","LP","HF",2,80,"a",33,1,60,36,24,"LC_LP_HF"
"2157","sm_LC_LP_HF_2_sorsco",39,"sm","LC","LP","HF",2,NA,NA,39,1,NA,15,15,"LC_LP_HF"
"2158","sm_LC_LP_HF_2_symalb",40,"sm","LC","LP","HF",2,NA,"NA",78,1,NA,NA,78,"LC_LP_HF"
"2159","sm_LC_LP_HF_2_vacmem",35,"sm","LC","LP","HF",2,40,"oct_21",35,1,29,19,15,"LC_LP_HF"
"2160","sm_LC_LP_HF_20_alnvir",7,"sm","LC","LP","HF",20,NA,"6",59,1,NA,NA,50,"LC_LP_HF"
"2161","sm_LC_LP_HF_20_amealn",44,"sm","LC","LP","HF",20,60,"5",44,1,31,22,17,"LC_LP_HF"
"2162","sm_LC_LP_HF_20_sorsco",46,"sm","LC","LP","HF",20,50,"11",46,1,NA,NA,NA,"LC_LP_HF"
"2163","sm_LC_LP_HF_21_alnvir",27,"sm","LC","LP","HF",21,NA,"2",65,1,NA,53,39,"LC_LP_HF"
"2164","sm_LC_LP_HF_21_popbal",26,"sm","LC","LP","HF",21,NA,"8",57,1,25,25,25,"LC_LP_HF"
"2165","sm_LC_LP_HF_21_rubpar",2,"sm","LC","LP","HF",21,NA,"w/10",50,1,NA,37,37,"LC_LP_HF"
"2166","sm_LC_LP_HF_22_alninc",18,"sm","LC","LP","HF",22,NA,"4",42,1,39,39,36,"LC_LP_HF"
"2167","sm_LC_LP_HF_22_riblac",32,"sm","LC","LP","HF",22,NA,"2",82,1,NA,NA,57,"LC_LP_HF"
"2168","sm_LC_LP_HF_22_spibet",23,"sm","LC","LP","HF",22,NA,NA,23,1,NA,19,15,"LC_LP_HF"
"2169","sm_LC_LP_HF_22_vibedu",76,"sm","LC","LP","HF",22,NA,"6",76,1,NA,10,4,"LC_LP_HF"
"2170","sm_LC_LP_HF_23_amealn",57,"sm","LC","LP","HF",23,NA,"3",NA,0,NA,NA,NA,"LC_LP_HF"
"2171","sm_LC_LP_HF_23_rubpar",19,"sm","LC","LP","HF",23,NA,"cl",19,1,NA,NA,17,"LC_LP_HF"
"2172","sm_LC_LP_HF_23_symalb",47,"sm","LC","LP","HF",23,NA,"cl",NA,0,NA,NA,NA,"LC_LP_HF"
"2173","sm_LC_LP_HF_23_vacmem",76,"sm","LC","LP","HF",23,NA,"oct_25",76,1,NA,NA,19,"LC_LP_HF"
"2174","sm_LC_LP_HF_24_betpap",23,"sm","LC","LP","HF",24,NA,NA,39,1,27,27,27,"LC_LP_HF"
"2175","sm_LC_LP_HF_24_loninv",38,"sm","LC","LP","HF",24,NA,"9",38,1,NA,NA,24,"LC_LP_HF"
"2176","sm_LC_LP_HF_24_shecan",39,"sm","LC","LP","HF",24,50,NA,39,1,31,27,24,"LC_LP_HF"
"2177","sm_LC_LP_HF_24_symalb",47,"sm","LC","LP","HF",24,NA,"cl",NA,0,NA,NA,NA,"LC_LP_HF"
"2178","sm_LC_LP_HF_24_vacmem",50,"sm","LC","LP","HF",24,NA,"oct_25",50,1,NA,NA,NA,"LC_LP_HF"
"2179","sm_LC_LP_HF_25_betpap",39,"sm","LC","LP","HF",25,NA,NA,39,1,25,25,22,"LC_LP_HF"
"2180","sm_LC_LP_HF_25_corsto",39,"sm","LC","LP","HF",25,NA,NA,39,1,17,15,15,"LC_LP_HF"
"2181","sm_LC_LP_HF_25_riblac",39,"sm","LC","LP","HF",25,NA,"11",NA,0,NA,NA,NA,"LC_LP_HF"
"2182","sm_LC_LP_HF_25_sorsco",2,"sm","LC","LP","HF",25,NA,"a",59,1,NA,NA,NA,"LC_LP_HF"
"2183","sm_LC_LP_HF_26_acegla",60,"sm","LC","LP","HF",26,NA,"11",83,1,NA,NA,78,"LC_LP_HF"
"2184","sm_LC_LP_HF_26_corsto",27,"sm","LC","LP","HF",26,NA,NA,27,1,19,19,19,"LC_LP_HF"
"2185","sm_LC_LP_HF_26_menfer",21,"sm","LC","LP","HF",26,NA,"2",71,1,75,57,57,"LC_LP_HF"
"2186","sm_LC_LP_HF_27_menfer",70,"sm","LC","LP","HF",27,NA,"11",70,1,NA,NA,40,"LC_LP_HF"
"2187","sm_LC_LP_HF_27_poptre",27,"sm","LC","LP","HF",27,25,NA,27,1,37,29,27,"LC_LP_HF"
"2188","sm_LC_LP_HF_27_shecan",29,"sm","LC","LP","HF",27,NA,"11",29,1,27,21,19,"LC_LP_HF"
"2189","sm_LC_LP_HF_27_vibedu",26,"sm","LC","LP","HF",27,NA,"3",26,1,NA,15,15,"LC_LP_HF"
"2190","sm_LC_LP_HF_28_amealn",10,"sm","LC","LP","HF",28,NA,"3",55,1,29,27,22,"LC_LP_HF"
"2191","sm_LC_LP_HF_28_loninv",77,"sm","LC","LP","HF",28,NA,"9",77,1,NA,22,15,"LC_LP_HF"
"2192","sm_LC_LP_HF_28_spipyr",7,"sm","LC","LP","HF",28,NA,"b",NA,0,NA,NA,NA,"LC_LP_HF"
"2193","sm_LC_LP_HF_28_vibedu",43,"sm","LC","LP","HF",28,NA,"8",43,1,NA,15,8,"LC_LP_HF"
"2194","sm_LC_LP_HF_29_acegla",60,"sm","LC","LP","HF",29,50,"10",60,1,NA,NA,36,"LC_LP_HF"
"2195","sm_LC_LP_HF_29_alninc",65,"sm","LC","LP","HF",29,NA,"4",65,1,39,39,39,"LC_LP_HF"
"2196","sm_LC_LP_HF_29_rubpar",15,"sm","LC","LP","HF",29,NA,"cl",65,1,NA,NA,17,"LC_LP_HF"
"2197","sm_LC_LP_HF_29_spibet",0,"sm","LC","LP","HF",29,NA,NA,51,1,22,22,19,"LC_LP_HF"
"2198","sm_LC_LP_HF_3_alnvir",66,"sm","LC","LP","HF",3,25,"10",66,1,NA,NA,28,"LC_LP_HF"
"2199","sm_LC_LP_HF_3_loninv",64,"sm","LC","LP","HF",3,50,"6",64,1,NA,NA,31,"LC_LP_HF"
"2200","sm_LC_LP_HF_3_rubpar",18,"sm","LC","LP","HF",3,NA,"w/10",41,1,42,24,24,"LC_LP_HF"
"2201","sm_LC_LP_HF_3_vacmem",41,"sm","LC","LP","HF",3,40,"oct_21",41,1,NA,22,22,"LC_LP_HF"
"2202","sm_LC_LP_HF_30_riblac",57,"sm","LC","LP","HF",30,65,"3b",57,1,NA,NA,NA,"LC_LP_HF"
"2203","sm_LC_LP_HF_30_shecan",31,"sm","LC","LP","HF",30,NA,"11",31,1,19,15,15,"LC_LP_HF"
"2204","sm_LC_LP_HF_30_spibet",68,"sm","LC","LP","HF",30,NA,NA,68,1,NA,NA,22,"LC_LP_HF"
"2205","sm_LC_LP_HF_30_symalb",35,"sm","LC","LP","HF",30,NA,NA,35,1,NA,NA,22,"LC_LP_HF"
"2206","sm_LC_LP_HF_31_acegla",47,"sm","LC","LP","HF",31,NA,"13",47,1,NA,NA,36,"LC_LP_HF"
"2207","sm_LC_LP_HF_31_sorsco",64,"sm","LC","LP","HF",31,50,"11",64,1,NA,NA,NA,"LC_LP_HF"
"2208","sm_LC_LP_HF_31_spipyr",34,"sm","LC","LP","HF",31,NA,"b",34,1,36,25,25,"LC_LP_HF"
"2209","sm_LC_LP_HF_32_alninc",82,"sm","LC","LP","HF",32,NA,"5",82,1,36,31,31,"LC_LP_HF"
"2210","sm_LC_LP_HF_32_betpap",39,"sm","LC","LP","HF",32,NA,NA,39,1,25,25,25,"LC_LP_HF"
"2211","sm_LC_LP_HF_32_menfer",25,"sm","LC","LP","HF",32,NA,"4",41,1,NA,NA,40,"LC_LP_HF"
"2212","sm_LC_LP_HF_33_alnvir",62,"sm","LC","LP","HF",33,35,"2",62,1,NA,NA,42,"LC_LP_HF"
"2213","sm_LC_LP_HF_33_popbal",39,"sm","LC","LP","HF",33,NA,"onion_b",39,1,34,31,31,"LC_LP_HF"
"2214","sm_LC_LP_HF_33_poptre",43,"sm","LC","LP","HF",33,70,NA,43,1,NA,NA,34,"LC_LP_HF"
"2215","sm_LC_LP_HF_33_spipyr",21,"sm","LC","LP","HF",33,NA,"b",75,1,36,36,36,"LC_LP_HF"
"2216","sm_LC_LP_HF_34_corsto",68,"sm","LC","LP","HF",34,NA,NA,68,1,22,22,19,"LC_LP_HF"
"2217","sm_LC_LP_HF_34_loninv",55,"sm","LC","LP","HF",34,20,"7",55,1,NA,42,37,"LC_LP_HF"
"2218","sm_LC_LP_HF_34_shecan",8,"sm","LC","LP","HF",34,NA,"11",83,1,22,22,22,"LC_LP_HF"
"2219","sm_LC_LP_HF_34_vacmem",61,"sm","LC","LP","HF",34,NA,"oct_25",NA,0,NA,NA,NA,"LC_LP_HF"
"2220","sm_LC_LP_HF_35_popbal",65,"sm","LC","LP","HF",35,NA,"8",65,1,39,31,31,"LC_LP_HF"
"2221","sm_LC_LP_HF_35_spibet",27,"sm","LC","LP","HF",35,NA,NA,27,1,NA,NA,15,"LC_LP_HF"
"2222","sm_LC_LP_HF_35_symalb",23,"sm","LC","LP","HF",35,NA,"NA",NA,0,NA,NA,NA,"LC_LP_HF"
"2223","sm_LC_LP_HF_35_vacmem",51,"sm","LC","LP","HF",35,NA,"oct_21",NA,0,NA,NA,NA,"LC_LP_HF"
"2224","sm_LC_LP_HF_36_amealn",62,"sm","LC","LP","HF",36,50,"3",62,1,31,31,31,"LC_LP_HF"
"2225","sm_LC_LP_HF_36_poptre",23,"sm","LC","LP","HF",36,NA,NA,43,1,NA,36,36,"LC_LP_HF"
"2226","sm_LC_LP_HF_36_vibedu",39,"sm","LC","LP","HF",36,NA,"8",39,1,34,15,15,"LC_LP_HF"
"2227","sm_LC_LP_HF_37_loninv",65,"sm","LC","LP","HF",37,15,"10",65,1,NA,NA,15,"LC_LP_HF"
"2228","sm_LC_LP_HF_37_menfer",79,"sm","LC","LP","HF",37,NA,"13",79,1,NA,NA,53,"LC_LP_HF"
