day,population,treatment,indiv,flask,species,bbch.t,percent.t,count.t,bbch.l,percent.l,bbch2.l,percent2.l,bbch3.l,percent3.l,bud.count,flowering,bbch4.t,percent4.t,Final.percent,Final.percent,
27,mp,HC_HP_HF,1,12,rhoalb,15,50,6,9,30,3,70,,,10,NA,11,30,,,
27,mp,HC_HP_HF,9,12,riblac,3,100,2,10,5,7,15,3,40,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,6,12,shecan,11,15,7,11,10,9,10,7,10,NA,y,3,85,,,
27,mp,HC_HP_HF,10,12,sorsco,11,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,10,12,loninv,NA,NA,NA,17,25,15,25,3,50,8,NA,NA,NA,,,
27,sm,HC_HP_HF,12,12,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, A,12,popbal,7,100,3,7,100,NA,NA,NA,NA,1,NA,NA,NA,,,
27,sm,HC_HP_HF,8,12,poptre,11,15,6,1,100,NA,NA,NA,NA,NA,NA,7,85,,,
27,mp,HC_HP_HF,bll,13,alninc,11,50,2,11,20,9,20,7,20,5,NA,9,50,,,
27,mp,HC_HP_HF,6,13,amealn,15,20,8,10,20,9,55,7,25,11,NA,11,20,,,
27,mp,HC_HP_HF,10,13,popbal,17,50,4,NA,NA,NA,NA,NA,NA,NA,NA,11,25,,,
27,mp,HC_HP_HF,bsf,13,riblac,3,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,1,13,alninc,15,100,1,15,15,11,40,10,15,8,NA,NA,NA,,,
27,sm,HC_HP_HF,20,13,popbal,11,100,1,11,30,10,30,9,35,3,NA,NA,NA,,,
27,sm,HC_HP_HF,5,13,sorsco,17,100,2,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, ,13,symalb,NA,NA,NA,17,20,15,30,11,20,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,1,14,alnvir,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,6,14,amealn,17,100,2,17,15,11,15,10,40,24,y,NA,NA,,,
27,mp,HC_HP_HF,tml,14,spibet,15,100,1,15,30,11,15,7,30,7,NA,NA,NA,,,
27,mp,HC_HP_HF,2,14,spipyr,10,100,2,11,10,9,10,7,10,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,11,14,acegla,3,100,3,0,100,NA,NA,NA,NA,2,NA,NA,NA,,,
27,sm,HC_HP_HF,10,14,loninv,3,100,2,17,20,10,40,7,30,10,NA,NA,NA,,,
27,sm,HC_HP_HF, #3,14,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,11,14,poptre,3,100,10,3,100,NA,NA,NA,NA,5,NA,NA,NA,,,
27,mp,HC_HP_HF,6,15,alnvir,10,100,1,10,40,9,60,NA,NA,5,NA,NA,NA,,,
27,mp,HC_HP_HF,6,15,poptre,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,1,15,rhoalb,15,25,8,10,15,9,10,1,15,NA,NA,11,25,,,
27,mp,HC_HP_HF,,15,spibet,11,100,1,9,25,1,75,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,1,15,amealn,15,100,1,15,15,11,50,9,35,6,NA,NA,NA,,,
27,sm,HC_HP_HF,9,15,loninv,NA,NA,NA,17,20,11,10,10,30,10,NA,NA,NA,,,
27,sm,HC_HP_HF,6,15,sorsco,11,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, A28,15,spibet,15,100,2,17,25,11,10,7,25,12,NA,NA,NA,,,
27,mp,HC_HP_HF,A,16,loninv,15,40,5,0,100,NA,NA,NA,NA,NA,NA,11,60,,,
27,mp,HC_HP_HF,9,16,poptre,3,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,5,16,samrac,15,50,2,NA,NA,NA,NA,NA,NA,NA,NA,3,50,,,
27,mp,HC_HP_HF,wjt,16,spibet,17,100,1,9,20,7,80,NA,NA,5,NA,NA,NA,,"spipyr 17 = term, lat = 1 15, 1 11, 2  9",
27,sm,HC_HP_HF, onionE,16,popbal,15,100,1,11,50,10,50,NA,NA,4,NA,NA,NA,,,
27,sm,HC_HP_HF, A,16,shecan,11,50,6,11,35,9,5,7,35,NA,y,7,50,,,
27,sm,HC_HP_HF,,16,spibet,17,100,1,17,25,15,5,10,15,17,NA,NA,NA,,,
27,sm,HC_HP_HF,,16,symalb,NA,NA,NA,10,20,9,10,9,10,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,Tml,17,acegla,9,20,26,9,5,7,25,3,70,3,NA,7,5,,,
27,mp,HC_HP_HF,4,17,alninc,10,50,2,7,85,3,15,NA,NA,7,NA,NA,NA,,,
27,mp,HC_HP_HF,5,17,alninc,NA,NA,NA,9,50,7,50,NA,NA,6,NA,NA,NA,,,
27,mp,HC_HP_HF,5,17,samrac,17,50,2,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, onionE,17,popbal,11,100,1,11,25,10,75,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,,17,rubpar,10,100,1,10,50,9,50,NA,NA,2,NA,NA,NA,,,
27,sm,HC_HP_HF,,17,rubpar,0,100,2,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,3,17,vibedu,17,30,3,17,40,15,10,9,10,12,y,15,30,,,
27,mp,HC_HP_HF,6,18,poptre,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,3,18,samrac,15,50,2,NA,NA,NA,NA,NA,NA,NA,NA,3,50,,,
27,mp,HC_HP_HF,wjt,18,spipyr,15,100,1,11,25,9,25,3,50,8,NA,NA,NA,,,
27,mp,HC_HP_HF,9,18,vibedu,17,100,2,15,40,11,25,10,25,12,NA,,,,,
27,sm,HC_HP_HF,5,18,alninc,10,100,1,11,30,9,50,7,20,6,NA,NA,NA,,,
27,sm,HC_HP_HF,2,18,menfer,0,100,NA,7,10,3,30,1,60,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,20,18,popbal,7,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,8,19,shecan,7,100,1,11,75,7,15,3,10,NA,y,NA,NA,,,
27,mp,HC_HP_HF,eg,19,symalb,NA,NA,NA,15,5,11,30,10,20,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,ll,19,vacmem,15,10,NA,15,15,11,20,10,5,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,ll,19,vacmem,17,10,NA,17,10,15,30,9,5,NA,NA,10,5,,,
27,sm,HC_HP_HF,5,19,alninc,10,100,NA,15,30,11,70,,,3,NA,NA,NA,,,
27,sm,HC_HP_HF,11,19,corsto,17,100,1,15,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,4,19,menfer,0,100,NA,7,50,3,50,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,2,19,symalb,NA,NA,NA,17,10,11,5,3,30,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,10,20,menfer,0,100,NA,7,10,3,90,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,11,20,rhoalb,15,100,1,15,25,11,25,10,30,12,NA,NA,NA,,,
27,mp,HC_HP_HF,8,20,shecan,9,60,5,11,75,10,20,3,5,NA,y,7,20,,,
27,mp,HC_HP_HF,2,20,spipyr,10,100,1,10,40,7,15,3,30,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, 3b,20,riblac,3,100,NA,10,5,7,30,3,65,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,,20,spibet,3,100,NA,17,25,11,25,3,25,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, oc21,20,vacmem,3,100,NA,17,20,11,5,10,10,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, oc21,20,vacmem,3,100,NA,15,20,10,10,7,10,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,11,21,acegla,7,30,3,3,100,NA,NA,NA,2,NA,NA,3,70,,,
27,mp,HC_HP_HF,10,21,sorsco,15,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,wjt,21,spipyr,3,100,NA,11,20,10,20,9,40,6,NA,NA,NA,,,
27,mp,HC_HP_HF,9,21,vibedu,17,50,4,11,50,3,50,NA,NA,NA,NA,11,75,,,
27,sm,HC_HP_HF,5,21,amealn,10,100,6,10,65,9,5,7,15,33,NA,NA,NA,,,
27,sm,HC_HP_HF,9,21,loninv,NA,NA,NA,17,40,15,40,3,20,8,NA,NA,NA,,,
27,sm,HC_HP_HF, oc 23,21,vacmem,3,100,NA,17,10,15,20,10,10,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,A,22,loninv,11,70,3,7,100,NA,NA,NA,NA,1,NA,3,30,,,
27,mp,HC_HP_HF,6,22,samrac,15,30,3,9,100,,,NA,NA,2,NA,9,70,,,
27,mp,HC_HP_HF,9,22,sorsco,15,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,2,22,spipyr,15,25,4,7,10,1,50,0,40,NA,NA,1,75,,,
27,sm,HC_HP_HF, A,22,betpap,7,100,2,7,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,9,22,riblac,17,100,1,15,30,9,30,3,40,7,NA,NA,NA,,,
27,sm,HC_HP_HF,12,22,shecan,11,100,1,9,10,7,5,3,50,NA,y,NA,NA,,,
27,sm,HC_HP_HF,,22,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,,22,symalb,NA,NA,NA,9,5,7,25,3,25,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,6,23,loninv,15,60,5,7,10,3,90,NA,NA,13,y,10,40,,,
27,mp,HC_HP_HF,9,23,riblac,1,100,5,9,5,7,10,3,30,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,sg,23,rubpar,9,100,1,11,25,9,25,3,50,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,wjt,23,symalb,NA,NA,NA,17,5,15,15,7,30,28,NA,NA,NA,,,
27,sm,HC_HP_HF, A,23,betpap,17,100,1,15,30,11,30,10,30,10,NA,NA,NA,,,
27,sm,HC_HP_HF, A,23,popbal,9,50,2,NA,NA,NA,NA,NA,NA,NA,NA,1,50,,,
27,sm,HC_HP_HF, A38,23,spibet,15,100,1,17,15,15,10,9,15,17,NA,NA,NA,,,
27,mp,HC_HP_HF,G,24,poptre,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,csf,24,riblac,3,100,6,17,5,11,10,9,10,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,8,24,shecan,11,20,6,11,10,10,25,9,15,NA,y,9,80,,,
27,mp,HC_HP_HF,2,24,vibedu,17,50,4,15,30,3,70,,,6,NA,11,25,,,
27,sm,HC_HP_HF,2,24,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,6,24,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, cl,24,symalb,NA,NA,NA,15,15,3,30,1,30,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, oc 21,24,vacmem,3,100,NA,11,30,9,25,7,5,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,10,25,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,10,25,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,8,25,popbal,15,100,1,17,35,11,35,10,30,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,5,25,samrac,15,50,2,3,50,1,50,NA,NA,NA,NA,3,50,,,
27,sm,HC_HP_HF, A,25,betpap,9,100,NA,9,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,13,25,corsto,17,100,3,15,85,7,15,,,6,NA,NA,NA,,,
27,sm,HC_HP_HF, B,25,poptre,17,5,14,0,100,NA,NA,NA,NA,NA,NA,7,15,,,
27,sm,HC_HP_HF, cl,25,rubpar,0,100,NA,9,40,1,60,NA,NA,5,NA,NA,NA,,,
27,sm,HC_HP_HF,extra,25,vibedu,17,100,2,3,100,,,,,4,,,,,,
27,mp,HC_HP_HF,6,26,loninv,17,30,6,1,100,NA,NA,NA,NA,5,NA,15,30,,,
27,mp,HC_HP_HF,6,26,riblac,15,100,1,10,30,9,20,3,50,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,10,26,sorsco,11,100,1,9,50,3,50,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,9,26,vibedu,15,30,3,15,65,3,30,1,5,9,NA,3,70,,,
27,sm,HC_HP_HF,11,26,menfer,0,100,NA,9,40,3,60,NA,NA,10,NA,NA,NA,,,
27,sm,HC_HP_HF,12,26,menfer,0,100,NA,9,15,1,90,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,,26,rubpar,1,100,NA,17,25,9,25,3,50,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,7,26,shecan,3,100,1,11,10,10,10,3,50,NA,y,NA,NA,,,
27,mp,HC_HP_HF,7,27,amealn,15,100,3,15,25,10,45,7,20,19,NA,NA,NA,,,
27,mp,HC_HP_HF,7,27,rubpar,1,100,NA,15,25,19,25,1,50,4,NA,NA,NA,,,
27,mp,HC_HP_HF,8,27,shecan,9,30,6,11,50,10,40,7,5,NA,y,3,85,,,
27,mp,HC_HP_HF,tml,27,vacmem,17,10,NA,17,20,3,60,,,NA,NA,7,5,,,
27,sm,HC_HP_HF,15,27,acegla,3,100,NA,7,30,3,50,1,20,10,NA,NA,NA,,,
27,sm,HC_HP_HF, B,27,betpap,11,50,2,11,30,10,15,9,65,6,NA,10,50,,,
27,sm,HC_HP_HF,6,27,sorsco,15,100,1,0,100,NA,NA,NA,NA,4,NA,NA,NA,,,
27,sm,HC_HP_HF, oc21,27,vacmem,15,5,NA,15,5,11,10,3,40,NA,NA,3,95,,,
27,mp,HC_HP_HF,5,28,alninc,10,100,1,10,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,2,28,amealn,11,20,6,11,10,10,80,9,10,18,NA,10,50,,,
27,mp,HC_HP_HF,,28,spibet,15,100,1,15,5,11,20,9,10,4,NA,NA,NA,,,
27,mp,HC_HP_HF,,28,spipyr,15,100,2,15,15,11,30,9,15,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,8,28,popbal,7,100,1,9,75,7,25,NA,NA,4,NA,NA,NA,,,
27,sm,HC_HP_HF,9,28,riblac,17,100,1,15,10,10,35,9,15,17,NA,NA,NA,,,
27,sm,HC_HP_HF,12,28,shecan,7,100,NA,9,40,3,70,NA,NA,13,y,NA,NA,,,
27,sm,HC_HP_HF, oc21,28,vacmem,11,10,NA,17,40,11,15,10,5,NA,NA,3,90,,,
27,sm,HC_HP_HF,3,28,vibedu,17,25,4,15,25,3,55,1,20,13,y,3,75,,,
27,mp,HC_HP_HF,8,29,amealn,15,100,1,9,20,7,50,3,30,10,NA,NA,NA,,,
27,mp,HC_HP_HF,9,29,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,9,29,sorsco,17,50,2,0,100,NA,NA,NA,NA,NA,NA,11,50,,,
27,mp,HC_HP_HF,12,29,vibedu,17,100,1,10,10,9,20,7,20,10,NA,NA,NA,,,
27,sm,HC_HP_HF,6,29,alnvir,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,3,29,riblac,3,100,NA,9,5,7,25,3,55,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,12,29,sorsco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, b24,29,spipyr,17,100,2,17,15,10,20,9,5,13,NA,NA,NA,,,
27,mp,HC_HP_HF,8,30,loninv,17,70,3,17,30,9,30,7,15,6,NA,3,30,,,
27,mp,HC_HP_HF,4,30,menfer,0,100,NA,10,10,3,90,NA,NA,11,NA,NA,NA,,,
27,mp,HC_HP_HF,6,30,popbal,15,15,6,NA,NA,NA,NA,NA,NA,NA,NA,11,15,,,
27,mp,HC_HP_HF,9,30,sorsco,17,100,1,17,25,10,50,0,25,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,4,30,alninc,9,100,1,9,30,7,30,3,40,7,NA,NA,NA,,,
27,sm,HC_HP_HF,19,30,alnvir,10,25,4,3,100,NA,NA,NA,NA,NA,NA,7,25,,,
27,sm,HC_HP_HF,11,30,corsto,17,100,2,15,100,,,NA,NA,5,NA,NA,NA,,,
27,sm,HC_HP_HF,11,30,vibedu,17,60,5,17,20,15,20,9,10,16,y,9,20,,,
27,mp,HC_HP_HF,7,31,acegla,7,25,23,3,40,1,60,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,2,31,amealn,11,50,2,11,30,10,70,,,13,NA,3,50,,,
27,mp,HC_HP_HF,2,31,shecan,11,100,1,11,20,10,30,9,20,NA,y,NA,NA,,,
27,mp,HC_HP_HF,6,31,shecan,11,60,3,11,30,10,50,7,15,NA,y,7,30,,,
27,sm,HC_HP_HF,7,31,acegla,7,20,5,7,40,3,60,NA,NA,10,NA,3,80,,,
27,sm,HC_HP_HF,2,31,alninc,3,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,10,31,riblac,3,100,5,17,10,10,5,9,20,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,12,31,riblac,9,100,3,11,5,9,50,7,10,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,A,32,menfer,3,100,NA,11,15,9,15,3,35,NA,y,NA,NA,,,
27,mp,HC_HP_HF,x,32,spibet,11,100,1,17,30,9,10,7,30,6,NA,NA,NA,,,
27,mp,HC_HP_HF,A,32,vacmem,3,100,NA,17,15,15,10,0,5,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,12,32,vibedu,17,100,1,15,45,3,55,,,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,10,32,loninv,15,100,1,15,25,3,25,1,50,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,,32,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,,32,spipyr,17,100,1,17,20,11,20,7,60,5,NA,NA,NA,,,
27,sm,HC_HP_HF, 0c21,32,vacmem,17,5,NA,17,20,11,15,9,5,NA,NA,10,10,,,
27,mp,HC_HP_HF,ALL,33,alninc,17,60,5,15,25,11,50,9,25,13,NA,10,40,,,
27,mp,HC_HP_HF,ALL,33,alninc,15,30,3,15,30,11,30,9,20,10,NA,11,35,,,
27,mp,HC_HP_HF,2,33,amealn,9,100,2,10,50,9,45,7,5,14,NA,NA,NA,,,
27,mp,HC_HP_HF,tml,33,rubpar,0,100,NA,11,50,3,50,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, b,33,corsto,17,100,1,15,100,,,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, b,33,poptre,10,10,19,NA,NA,NA,NA,NA,NA,NA,NA,9,60,,,
27,sm,HC_HP_HF,6,33,shecan,9,100,2,9,5,7,30,3,50,NA,y,NA,NA,,,
27,sm,HC_HP_HF, A39,33,spibet,7,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, B39,33,spipyr,17,100,2,15,20,11,20,9,30,30,NA,NA,NA,,,
27,mp,HC_HP_HF,6,34,alnvir,9,100,1,9,80,7,20,NA,NA,5,NA,NA,NA,,,
27,mp,HC_HP_HF,6,34,loninv,17,50,2,0,100,NA,NA,NA,NA,NA,y,11,50,,,
27,mp,HC_HP_HF,9,34,riblac,10,25,4,15,5,7,25,3,70,8,,9,25,,,
27,mp,HC_HP_HF,3,34,samrac,15,100,1,11,40,10,20,3,40,5,y,NA,NA,,,
27,sm,HC_HP_HF,7,34,amealn,NA,NA,NA,15,25,11,15,10,50,8,NA,NA,NA,,,
27,sm,HC_HP_HF,10,34,corsto,17,100,1,15,25,11,50,10,25,8,NA,NA,NA,,,
27,sm,HC_HP_HF, w10,34,rubpar,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, B,34,vibedu,17,50,6,15,25,10,5,7,20,19,y,3,50,,,
27,mp,HC_HP_HF,8,35,popbal,15,40,5,NA,NA,NA,NA,NA,NA,NA,NA,11,40,,,
27,mp,HC_HP_HF,4,35,rhoalb,15,50,4,11,10,10,10,3,50,12,NA,10,50,,,
27,mp,HC_HP_HF,,35,samrac,17,50,2,3,100,NA,NA,NA,NA,NA,y,0,50,,,
27,mp,HC_HP_HF,,35,spibet,7,100,1,7,50,3,25,0,25,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, ,35,betpap,9,100,1,10,30,9,70,NA,NA,7,NA,NA,NA,,,
27,sm,HC_HP_HF,,35,loninv,17,100,1,11,30,10,30,9,30,7,NA,NA,NA,,,
27,sm,HC_HP_HF,,35,rubpar,0,100,NA,7,40,3,60,NA,NA,5,NA,NA,NA,,,
27,sm,HC_HP_HF,,35,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,5,36,alninc,7,100,2,9,15,7,65,3,20,8,NA,NA,NA,,,
27,mp,HC_HP_HF,10,36,corsto,15,100,1,15,70,7,10,3,20,10,NA,NA,NA,,,
27,mp,HC_HP_HF,Bski,36,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,bski,36,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,5,36,alninc,10,100,2,15,15,11,25,9,50,8,NA,NA,NA,,,
27,sm,HC_HP_HF,5,36,loninv,17,100,4,15,20,7,5,3,50,24,y,,,,,
27,sm,HC_HP_HF,4,36,menfer,0,100,NA,9,55,7,10,3,45,30,NA,NA,NA,,,
27,sm,HC_HP_HF, B13,36,spipyr,11,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,8,37,popbal,15,25,4,NA,NA,NA,NA,NA,NA,NA,NA,11,50,,,
27,mp,HC_HP_HF,tml,37,rubpar,15,100,1,15,25,3,75,NA,NA,NA,y,NA,NA,,,
27,mp,HC_HP_HF,w/6,37,symalb,NA,NA,NA,11,15,9,10,7,10,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,5,37,vibedu,15,100,1,3,100,NA,NA,NA,NA,4,NA,NA,NA,,,
27,sm,HC_HP_HF,11,37,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,5,37,corsto,15,100,4,15,30,11,50,9,30,10,NA,NA,NA,,,
27,sm,HC_HP_HF, cl,37,rubpar,0,100,NA,17,25,7,50,1,25,NA,y,NA,NA,,,
27,sm,HC_HP_HF,7,37,sorsco,17,100,1,1,100,NA,NA,NA,NA,NA,y,NA,NA,,,
27,mp,HC_HP_HF,10,38,corsto,17,100,3,15,25,11,74,,,8,NA,NA,NA,,,
27,mp,HC_HP_HF,8,38,popbal,15,25,4,NA,NA,NA,NA,NA,NA,NA,NA,11,50,,,
27,mp,HC_HP_HF,4,38,riblac,7,100,3,7,20,3,50,0,30,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,LL,38,vacmem,15,10,NA,15,30,10,10,1,60,NA,NA,7,10,,,
27,sm,HC_HP_HF,5,38,amealn,3,100,NA,7,30,3,50,1,20,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, A,38,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,10,38,shecan,9,100,2,11,15,10,15,3,25,NA,y,NA,NA,,,
27,sm,HC_HP_HF, b28,38,spipyr,17,100,1,17,10,7,50,1,20,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,6,39,alnvir,7,100,1,11,15,9,30,7,40,7,NA,NA,NA,,,
27,mp,HC_HP_HF,10,39,menfer,0,100,NA,9,30,7,5,3,65,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,1,39,rhoalb,17,20,5,11,5,7,5,3,55,NA,y,11,20,,,
27,mp,HC_HP_HF,10,39,sorsco,15,50,2,NA,NA,NA,NA,NA,NA,NA,NA,7,50,,,
27,sm,HC_HP_HF,2,39,acegla,7,100,1,7,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF,19,39,alnvir,9,50,2,9,20,3,40,1,40,11,NA,3,50,,,
27,sm,HC_HP_HF,A5,39,spibet,17,100,NA,17,50,9,50,NA,NA,4,NA,NA,NA,,,
27,sm,HC_HP_HF, A2,39,spibet,11,100,1,9,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,6,40,alnvir,11,100,1,11,30,9,70,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,2,40,corsto,17,100,2,17,35,15,45,10,20,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,wjt,40,spipyr,15,100,2,15,40,9,5,7,5,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,9,40,vibedu,17,100,1,15,20,9,10,3,70,10,y,NA,NA,,,
27,sm,HC_HP_HF,13,40,acegla,10,10,10,10,75,3,25,,,4,NA,9,20,,,
27,sm,HC_HP_HF,11,40,sorsco,17,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,sm,HC_HP_HF, b9,40,spipyr,17,100,2,17,20,15,10,9,20,10,NA,NA,NA,,,
27,sm,HC_HP_HF,2,40,symalb,NA,NA,NA,11,5,7,50,3,45,NA,NA,NA,NA,,,
27,mp,HC_HP_HF,,41,corsto,17,100,5,15,30,11,30,9,20,11,y,,,,,
27,mp,HC_HP_HF,,41,loninv,10,100,1,3,100,,,,,,,,,,,
27,mp,HC_HP_HF,,41,poptre,10,100,1,15,25,11,15,9,55,13,,,,,,
27,mp,HC_HP_HF,,41,rubpar,1,100,1,11,20,3,40,1,40,5,,,,,,
27,mp,HC_HP_LF,6,1,amealn,9,100,4,9,100,,,NA,NA,21,NA,NA,NA,,,
27,mp,HC_HP_LF,10,1,menfer,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,8,1,shecan,7,100,1,9,30,7,60,3,10,NA,y,NA,NA,,,
27,mp,HC_HP_LF,9,1,shecan,7,100,1,7,15,3,85,NA,NA,NA,y,NA,NA,,,
27,sm,HC_HP_LF,7,1,amealn,10,100,1,10,100,,,,,9,NA,NA,NA,,,
27,sm,HC_HP_LF,10,1,corsto,11,100,1,11,35,10,35,0,30,6,NA,NA,NA,,,
27,sm,HC_HP_LF,12,1,sorsco,11,50,2,15,10,1,90,NA,NA,8,NA,10,50,,,
27,sm,HC_HP_LF, cl,1,symalb,NA,NA,NA,3,25,1,75,NA,NA,NA,NA,NA,NA,,,
27,mp,HC_HP_LF,5,2,corsto,11,100,1,11,100,,,,,8,NA,NA,NA,,,
27,mp,HC_HP_LF,9,2,rubpar,0,100,NA,3,50,1,50,NA,NA,4,NA,NA,NA,,,
