day,population,treatment,indiv,flask,species,bbch.t,percent.t,count.t,bbch.l,percent.l,bbch2.l,percent2.l,bbch3.l,percent3.l,bud.count,flowering,bbch4.t,percent4.t,comments
116,mp,HC_LP_HF,tml,14,rubpar,3,100,1,17,25,7,25,3,50,4,y,NA,NA,
116,sm,HC_LP_HF,6,14,alnvir,11,30,3,15,20,9,20,3,70,11,NA,3,70,buds dead
116,sm,HC_LP_HF, w/10,14,rubpar,7,100,1,17,35,9,35,7,30,3,y,NA,NA,
116,sm,HC_LP_HF,12,14,sorsco,17,100,1,9,70,1,30,NA,NA,3,y,NA,NA,
116,sm,HC_LP_HF,9,14,vibedu,17,100,2,17,100,NA,NA,NA,NA,NA,y,NA,NA,
116,mp,HC_LP_HF,6,15,loninv,15,100,2,17,10,11,10,3,50,11,NA,NA,NA,reminaing buds looked viable
116,mp,HC_LP_HF,6,15,poptre,17,60,15,9,100,NA,NA,NA,NA,1,NA,11,40,
116,mp,HC_LP_HF,10,15,sorsco,17,100,1,1,100,NA,NA,NA,NA,2,NA,NA,NA,reminaing buds looked viable
116,mp,HC_LP_HF,wjt,15,symalb,NA,NA,NA,17,20,15,5,11,30,20,NA,NA,NA,
116,sm,HC_LP_HF,6,15,betpap,15,50,4,NA,NA,NA,NA,NA,NA,NA,NA,11,50,
116,sm,HC_LP_HF,8,15,poptre,17,60,8,NA,NA,NA,NA,NA,NA,NA,NA,10,40,
116,sm,HC_LP_HF, cl,15,symalb,NA,NA,NA,17,10,9,5,7,85,12,NA,NA,NA,
116,sm,HC_LP_HF, clw,15,symalb,NA,NA,NA,15,60,7,20,3,10,17,NA,NA,NA,
116,mp,HC_LP_HF,6,16,alnvir,15,50,2,15,15,11,60,9,15,8,NA,10,50,last bud dead 
116,mp,HC_LP_HF,2,16,amealn,10,100,1,10,90,9,10,NA,NA,8,y,NA,NA,
116,mp,HC_LP_HF,6,16,shecan,15,100,1,15,90,10,10,,,NA,y,NA,NA,
116,mp,HC_LP_HF,wjt,16,symalb,NA,NA,NA,15,5,11,10,9,5,NA,NA,NA,NA,
116,sm,HC_LP_HF, b,16,corsto,15,100,1,17,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,sm,HC_LP_HF,6,16,shecan,3,100,4,7,10,3,25,1,65,NA,y,NA,NA,
116,sm,HC_LP_HF, b41,16,spipyr,17,100,1,9,30,3,60,1,10,7,NA,NA,NA,
116,mp,HC_LP_HF,13,17,loninv,17,100,1,10,15,7,15,3,70,6,y,NA,NA,
116,mp,HC_LP_HF,Aski,17,poptre,17,30,10,17,100,,,NA,NA,4,NA,9,20,
116,mp,HC_LP_HF,NA,17,spibet,3,100,1,10,100,NA,NA,NA,NA,2,NA,NA,NA,buds dead
116,mp,HC_LP_HF,11,17,vibedu,17,100,1,15,20,11,20,10,40,10,NA,NA,NA,
116,sm,HC_LP_HF,2,17,alnvir,11,70,3,15,20,10,35,9,45,15,NA,10,35,
116,sm,HC_LP_HF, C,17,poptre,17,40,10,17,15,11,30,9,30,7,NA,11,40,died on its own
116,sm,HC_LP_HF,2,17,riblac,17,100,1,17,50,15,25,9,15,17,NA,NA,NA,
116,sm,HC_LP_HF, A22,17,spibet,17,100,1,17,5,15,15,1,30,NA,NA,NA,NA,
116,mp,HC_LP_HF,13,18,loninv,17,100,1,15,10,10,40,9,10,9,y,NA,NA,
116,mp,HC_LP_HF,Aski,18,poptre,11,15,6,17,40,15,25,11,10,12,NA,9,50,
116,mp,HC_LP_HF,12,18,sorsco,9,100,1,15,50,9,50,NA,NA,2,NA,NA,NA,
116,mp,HC_LP_HF,NA,18,spipyr,0,100,NA,17,5,1,30,0,65,NA,NA,NA,NA,
116,sm,HC_LP_HF,6,18,betpap,15,70,7,NA,NA,NA,NA,NA,NA,NA,NA,7,15,
116,sm,HC_LP_HF, A,18,popbal,17,75,4,17,25,11,50,7,25,4,NA,11,75,
116,sm,HC_LP_HF,8,18,poptre,17,30,10,0,100,NA,NA,NA,NA,1,NA,11,50,
116,sm,HC_LP_HF, w/10,18,rubpar,0,100,2,17,15,11,15,3,70,6,NA,NA,NA,reaminng buds dead
116,mp,HC_LP_HF,2,19,amealn,11,100,1,11,25,10,75,NA,NA,8,y,NA,NA,
116,mp,HC_LP_HF,8,19,loninv,17,100,NA,1,100,NA,NA,NA,NA,4,y,NA,NA,
116,mp,HC_LP_HF,11,19,popbal,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,Dead
116,mp,HC_LP_HF,NA,19,spibet,0,100,NA,7,100,NA,NA,NA,NA,1,NA,NA,NA,
116,sm,HC_LP_HF,4,19,alninc,15,100,1,17,25,15,50,11,25,4,NA,NA,NA,
116,sm,HC_LP_HF,11,19,loninv,17,100,1,17,25,10,25,7,40,12,y,NA,NA,reaminng buds dead
116,sm,HC_LP_HF, A19,19,spibet,17,100,1,10,20,3,60,1,20,NA,NA,NA,NA,reminaing buds looked viable
116,sm,HC_LP_HF,3,19,symalb,NA,NA,NA,15,20,11,20,10,5,NA,NA,NA,NA,
116,mp,HC_LP_HF,4,20,alninc,15,60,3,15,40,11,40,7,20,8,NA,7,30,
116,mp,HC_LP_HF,4,20,alninc,15,100,1,15,40,11,25,3,35,8,NA,NA,NA,
116,mp,HC_LP_HF,bski,20,poptre,17,100,10,NA,NA,NA,NA,NA,NA,NA,NA,,,dead
116,mp,HC_LP_HF,7,20,samrac,3,100,2,15,15,3,85,NA,NA,8,NA,NA,NA,remaining buds dead
116,sm,HC_LP_HF,14,20,acegla,7,15,8,1,100,NA,NA,NA,NA,6,NA,3,85,
116,sm,HC_LP_HF,5,20,loninv,NA,NA,NA,17,60,15,20,3,20,10,NA,NA,NA,reaminng buds dead
116,sm,HC_LP_HF,2,20,poptre,17,25,12,17,50,15,25,7,25,8,NA,15,25,starting to die
116,mp,HC_LP_HF,11,21,popbal,17,100,6,17,100,NA,NA,NA,NA,1,NA,,,
116,mp,HC_LP_HF,4,21,rhoalb,17,100,4,11,5,10,5,9,25,13,NA,NA,NA,
116,mp,HC_LP_HF,NA,21,spipyr,17,100,1,17,5,15,60,11,5,33,NA,NA,NA,
116,mp,HC_LP_HF,w/6,21,symalb,NA,NA,NA,17,30,11,40,3,5,24,NA,NA,NA,
116,sm,HC_LP_HF,4,21,alninc,10,100,1,10,25,9,75,NA,NA,4,NA,NA,NA,
116,sm,HC_LP_HF,4,21,popbal,17,100,3,NA,NA,NA,NA,NA,NA,1,NA,,,
116,sm,HC_LP_HF,2,21,riblac,17,100,2,17,35,11,5,3,20,14,y,NA,NA,turned yellow
116,sm,HC_LP_HF,11,21,riblac,1,100,3,17,5,15,15,10,5,6,NA,NA,NA,
116,mp,HC_LP_HF,1,22,alnvir,11,100,2,11,30,10,20,9,40,7,NA,NA,NA,buds dead
116,mp,HC_LP_HF,2,22,amealn,11,100,3,10,70,9,30,NA,NA,10,y,NA,NA,
116,mp,HC_LP_HF,5,22,corsto,17,100,4,15,100,NA,NA,NA,NA,6,NA,NA,NA,
116,mp,HC_LP_HF,11,22,shecan,17,15,6,15,75,11,10,7,5,NA,y,15,85,
116,sm,HC_LP_HF,13,22,acegla,10,100,1,15,20,11,20,9,10,10,NA,NA,NA,died on its own
116,sm,HC_LP_HF,NA,22,acegla,9,70,3,15,30,3,70,,,13,y,3,30,died on its own
116,sm,HC_LP_HF,1,22,menfer,0,100,NA,15,15,11,20,10,10,17,y,NA,NA,
116,sm,HC_LP_HF, #2,22,poptre,17,60,10,17,40,15,30,9,15,7,NA,9,10,
116,sm,HC_LP_HF, B4,22,spipyr,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,mp,HC_LP_HF,6,23,alnvir,15,100,1,11,80,10,20,NA,NA,5,NA,NA,NA,
116,mp,HC_LP_HF,10,23,menfer,0,100,NA,15,25,11,5,9,10,13,y,NA,NA,
116,mp,HC_LP_HF,1,23,rhoalb,17,25,8,15,5,10,5,7,5,33,y,15,75,
116,mp,HC_LP_HF,wjt,23,vacmem,3,100,13,17,5,15,5,3,90,NA,NA,NA,NA,
116,sm,HC_LP_HF,5,23,alninc,15,100,1,15,30,11,30,7,30,6,NA,NA,NA,
116,sm,HC_LP_HF, B,23,betpap,11,100,1,17,15,15,40,10,15,7,NA,NA,NA,
116,sm,HC_LP_HF, D,23,poptre,17,100,1,9,50,7,50,NA,NA,6,NA,NA,NA,buds turned black
116,sm,HC_LP_HF,7,23,sorsco,9,100,1,17,75,9,25,,,4,NA,NA,NA,
116,mp,HC_LP_HF,3,24,acegla,11,20,5,15,30,3,70,NA,NA,3,NA,10,40,
116,mp,HC_LP_HF,11,24,acegla,11,30,3,1,100,NA,NA,NA,NA,4,y,9,70,
116,mp,HC_LP_HF,10,24,sorsco,11,100,1,15,30,1,70,NA,NA,3,NA,NA,NA,"leaved dead, buds sv"
116,mp,HC_LP_HF,9,24,vibedu,17,100,4,15,20,9,20,7,20,11,NA,15,50,turned red and died
116,sm,HC_LP_HF,6,24,betpap,9,100,1,17,50,15,50,NA,NA,2,NA,NA,NA,
116,sm,HC_LP_HF,9,24,riblac,17,70,3,17,30,11,5,10,5,19,NA,7,30,dead
116,sm,HC_LP_HF,12,24,shecan,15,11,1,17,10,15,10,9,5,NA,y,NA,NA,
116,sm,HC_LP_HF,NA,24,sorsco,17,100,1,1,100,NA,NA,NA,NA,1,NA,NA,NA,remaining bud viable
116,sm,HC_LP_HF,3,24,vibedu,17,75,4,17,30,15,30,3,40,12,y,3,25,
116,mp,HC_LP_HF,1,25,alnvir,11,50,2,17,15,15,30,11,40,7,NA,10,50,
116,mp,HC_LP_HF,9,25,corsto,17,100,1,17,100,NA,NA,NA,NA,6,NA,NA,NA,
116,mp,HC_LP_HF,3,25,riblac,0,100,NA,9,5,7,20,3,30,18,NA,NA,NA,
116,mp,HC_LP_HF,11,25,shecan,15,100,1,15,90,3,10,,,18,y,NA,NA,
116,sm,HC_LP_HF, c,25,corsto,17,100,1,17,100,NA,NA,NA,NA,6,NA,NA,NA,
116,sm,HC_LP_HF,8,25,popbal,17,100,4,NA,NA,NA,NA,NA,NA,NA,NA,,,
116,sm,HC_LP_HF,NA,25,rubpar,0,100,NA,17,35,9,35,1,30,NA,y,NA,NA,reaminng buds dead
116,sm,HC_LP_HF,NA,25,sorsco,0,100,NA,0,100,NA,NA,NA,NA,3,NA,NA,NA,
116,mp,HC_LP_HF,5,26,alninc,17,75,4,17,40,15,40,9,5,13,NA,15,25,
116,mp,HC_LP_HF,2,26,alnvir,15,100,1,15,15,11,40,10,15,7,NA,NA,NA,1 bud phase 7
116,mp,HC_LP_HF,8,26,loninv,17,100,1,17,25,3,25,1,50,8,y,NA,NA,reaminng buds dead
116,mp,HC_LP_HF,6,26,popbal,17,50,4,17,50,15,50,NA,NA,2,NA,15,25,remaining buds dead
116,sm,HC_LP_HF,15,26,acegla,9,100,2,11,10,10,20,3,70,9,NA,,,
116,sm,HC_LP_HF,9,26,betpap,17,100,1,15,15,11,15,10,50,6,NA,NA,NA,
116,sm,HC_LP_HF,6,26,sorsco,11,100,1,0,100,NA,NA,NA,NA,3,NA,NA,NA,buds dead
116,sm,HC_LP_HF,9,26,spipyr,3,100,NA,17,40,9,20,3,40,5,NA,NA,NA,
116,mp,HC_LP_HF,NA,27,loninv,17,100,1,17,15,7,15,3,30,6,y,NA,NA,reaminng buds dead
116,mp,HC_LP_HF,NA,27,shecan,15,100,1,15,15,11,5,7,5,NA,y,NA,NA,
116,mp,HC_LP_HF,NA,27,spibet,11,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
116,mp,HC_LP_HF,NA,27,vibedu,7,30,3,15,35,3,65,NA,NA,3,y,3,70,
116,sm,HC_LP_HF,5,27,alninc,11,50,2,15,40,11,30,9,30,10,NA,3,50,died on its own
116,sm,HC_LP_HF,19,27,alnvir,15,25,4,15,20,11,15,10,20,14,NA,11,50,
116,sm,HC_LP_HF,10,27,riblac,9,100,5,17,5,11,15,9,20,12,NA,NA,NA,turning yellow
116,sm,HC_LP_HF,7,27,sorsco,10,100,1,17,50,11,50,NA,NA,2,NA,NA,NA,died on its own
116,mp,HC_LP_HF,10,28,corsto,17,100,1,17,65,0,35,NA,NA,6,NA,NA,NA,
116,mp,HC_LP_HF,sg,28,rubpar,1,100,1,17,20,9,20,7,20,5,y,NA,NA,reaminng buds dead
116,mp,HC_LP_HF,ll,28,sorsco,0,100,NA,17,30,3,70,NA,NA,NA,NA,NA,NA,
116,mp,HC_LP_HF,wjt,28,spipyr,17,100,1,17,30,15,5,11,25,12,NA,NA,NA,
116,sm,HC_LP_HF,11,28,acegla,3,100,2,15,15,9,25,3,70,8,NA,NA,NA,
116,sm,HC_LP_HF,11,28,loninv,17,100,1,17,40,15,20,7,20,10,NA,NA,NA,
116,sm,HC_LP_HF,1,28,menfer,0,100,NA,9,10,0,90,NA,NA,14,y,NA,NA,
116,sm,HC_LP_HF, cl,28,symalb,NA,NA,NA,15,5,11,5,7,40,NA,NA,NA,NA,
116,mp,HC_LP_HF,6,29,amealn,15,100,3,15,35,11,15,10,30,28,y,10,30,
116,mp,HC_LP_HF,7,29,amealn,17,50,2,17,20,15,20,10,10,25,y,9,50,
116,mp,HC_LP_HF,4,29,menfer,0,100,NA,17,5,10,10,9,30,25,y,NA,NA,
116,mp,HC_LP_HF,10,29,menfer,0,100,NA,17,35,11,10,10,20,26,NA,NA,NA,
116,sm,HC_LP_HF,2,29,alnvir,7,100,2,17,25,7,75,NA,NA,4,NA,NA,NA,"dead, remaining buds dead "
116,sm,HC_LP_HF, onionB,29,popbal,17,100,1,17,100,,,NA,NA,4,NA,NA,NA,
116,sm,HC_LP_HF,2,29,riblac,17,30,3,17,15,11,5,7,5,26,NA,10,35,
116,sm,HC_LP_HF,6,29,vibedu,17,30,6,15,30,11,10,10,10,18,NA,15,30,
116,mp,HC_LP_HF,8,30,loninv,17,100,1,1,100,NA,NA,NA,NA,6,NA,NA,NA,reaminng buds dead
116,mp,HC_LP_HF,1,30,rhoalb,17,50,6,11,10,10,5,3,85,24,y,11,50,
116,mp,HC_LP_HF,sg,30,rubpar,3,100,1,17,25,7,25,1,50,4,y,NA,NA,
116,mp,HC_LP_HF,3,30,samrac,15,50,2,15,50,1,50,NA,NA,NA,NA,1,50,reaminng buds dead
116,sm,HC_LP_HF,3,30,alninc,17,100,1,17,25,15,50,11,25,4,NA,NA,NA,
116,sm,HC_LP_HF,4,30,alninc,15,100,1,15,40,10,40,9,20,5,NA,NA,NA,
116,sm,HC_LP_HF,5,30,corsto,11,100,NA,11,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,sm,HC_LP_HF, wih 10,30,rubpar,7,100,1,17,50,10,50,NA,NA,NA,y,NA,NA,remaining buds dead
116,mp,HC_LP_HF,1,31,alnvir,11,30,3,11,30,9,5,7,20,16,y,7,70,
116,mp,HC_LP_HF,9,31,shecan,17,100,3,15,95,3,5,,,NA,y,NA,NA,
116,mp,HC_LP_HF,10,31,shecan,17,50,2,15,90,11,5,3,5,NA,y,15,50,
116,mp,HC_LP_HF,eg,31,symalb,NA,NA,NA,17,30,3,10,0,40,NA,NA,NA,NA,
116,sm,HC_LP_HF,6,31,alnvir,3,100,1,17,20,15,10,9,30,10,NA,NA,NA,reaminng buds dead
116,sm,HC_LP_HF,9,31,menfer,0,100,NA,17,10,10,30,7,15,18,y,NA,NA,
116,sm,HC_LP_HF,12,31,sorsco,17,100,1,17,50,1,50,NA,NA,2,y,NA,NA,bud driedout
116,mp,HC_LP_HF,8,32,popbal,17,70,3,NA,NA,NA,NA,NA,NA,NA,NA,11,30,
116,mp,HC_LP_HF,4,32,shecan,0,100,NA,0,100,NA,NA,NA,NA,NA,y,NA,NA,dead
116,mp,HC_LP_HF,wjt,32,spibet,10,100,1,15,25,11,25,9,50,4,NA,NA,NA,"dead, remaining buds dead "
116,mp,HC_LP_HF,11,32,vibedu,17,100,1,17,25,15,15,9,15,8,NA,NA,NA,"dead, remaining buds dead "
116,sm,HC_LP_HF,5,32,amealn,7,100,6,10,60,9,15,3,10,14,NA,NA,NA,
116,sm,HC_LP_HF,12,32,menfer,0,100,NA,17,5,15,25,10,25,20,NA,NA,NA,
116,sm,HC_LP_HF,1,32,sorsco,NA,NA,NA,17,50,1,50,NA,NA,2,NA,NA,NA,reaminng buds dead
116,sm,HC_LP_HF,NA,32,symalb,NA,NA,NA,11,10,3,30,0,60,NA,NA,NA,NA,
116,mp,HC_LP_HF,asf,33,riblac,7,60,3,15,20,11,10,10,15,18,NA,3,40,
116,mp,HC_LP_HF,9,33,rubpar,0,100,1,17,30,15,15,7,15,6,y,NA,NA,
116,mp,HC_LP_HF,9,33,rubpar,0,100,NA,17,30,1,70,NA,NA,3,y,NA,NA,
116,mp,HC_LP_HF,ll,33,vacmem,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,dead
116,sm,HC_LP_HF, C,33,corsto,NA,NA,NA,17,50,11,25,9,25,8,NA,NA,NA,
116,sm,HC_LP_HF,10,33,poptre,17,50,17,15,50,11,25,1,25,4,NA,15,15,
116,sm,HC_LP_HF,10,33,shecan,17,100,1,15,70,11,30,,,16,NA,NA,NA,
116,sm,HC_LP_HF, BB1,33,spibet,17,100,1,7,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,mp,HC_LP_HF,5,34,alninc,17,100,1,15,30,11,70,,,7,NA,NA,NA,\white fungus growing on stem
116,mp,HC_LP_HF,9,34,alninc,15,100,1,17,35,15,65,NA,NA,6,NA,NA,NA,died on its own
116,mp,HC_LP_HF,2,34,corsto,17,100,1,15,100,NA,NA,NA,NA,6,y,NA,NA,remaining buds dead
116,mp,HC_LP_HF,10,34,sorsco,9,100,1,15,50,9,50,NA,NA,2,NA,NA,NA,
116,sm,HC_LP_HF,3,34,amealn,9,25,4,15,10,11,10,10,60,20,NA,3,75,
116,sm,HC_LP_HF, cl,34,rubpar,17,100,1,10,30,3,70,NA,NA,NA,NA,NA,NA,died on its own
116,sm,HC_LP_HF, cl,34,rubpar,11,100,1,17,30,7,30,3,40,3,y,NA,NA,
116,sm,HC_LP_HF, B32,34,spipyr,17,100,1,17,15,10,40,9,40,8,NA,NA,NA,remaining buds dead
116,mp,HC_LP_HF,5,35,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,dead
116,mp,HC_LP_HF,1,35,alnvir,17,50,2,9,15,7,30,3,55,6,NA,9,50,
116,mp,HC_LP_HF,sf,35,rubpar,3,100,1,17,25,15,25,1,50,4,y,NA,NA,reaminng buds dead
116,mp,HC_LP_HF,NA,35,spipyr,7,100,4,17,20,11,10,9,30,NA,NA,NA,NA,reaminng buds dead
116,sm,HC_LP_HF, A,35,amealn,10,60,5,11,40,10,10,7,20,21,NA,9,40,
116,sm,HC_LP_HF, cl,35,rubpar,0,100,NA,17,50,1,50,NA,NA,4,y,NA,NA,
116,sm,HC_LP_HF,1,35,sorsco,17,100,1,9,100,NA,NA,NA,NA,1,NA,NA,NA,
116,sm,HC_LP_HF, A33,35,spibet,17,75,4,17,60,11,15,3,30,12,NA,11,25,
116,mp,HC_LP_HF,1,36,amealn,11,50,4,17,15,10,5,9,80,16,NA,9,50,
116,mp,HC_LP_HF,2,36,corsto,17,100,3,17,60,15,40,NA,NA,5,NA,NA,NA,
116,mp,HC_LP_HF,wjt,36,spipyr,11,100,1,9,60,3,40,NA,NA,8,NA,NA,NA,
116,mp,HC_LP_HF,wjt,36,symalb,NA,NA,NA,17,30,15,5,10,5,NA,NA,NA,NA,
116,sm,HC_LP_HF,11,36,acegla,7,100,1,11,30,3,70,NA,NA,6,NA,NA,NA,
116,sm,HC_LP_HF, B,36,betpap,17,100,1,17,25,15,25,11,25,4,NA,NA,NA,
116,sm,HC_LP_HF,3,36,popbal,17,65,6,NA,NA,NA,NA,NA,NA,NA,NA,15,35,
116,sm,HC_LP_HF, area w/9,36,spipyr,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,mp,HC_LP_HF,NA,37,loninv,17,50,2,7,10,3,90,NA,NA,12,NA,10,50,remaining buds dead
116,mp,HC_LP_HF,6,37,poptre,17,55,18,3,100,NA,NA,NA,NA,1,NA,9,25,dead
116,mp,HC_LP_HF,sg,37,rubpar,0,100,NA,15,50,11,25,3,25,4,NA,NA,NA,remaining bud dead
116,mp,HC_LP_HF,4,37,spibet,17,100,1,7,100,NA,NA,NA,NA,4,NA,NA,NA,
116,mp,HC_LP_HF,wjt,37,spipyr,17,100,1,17,60,11,10,5,10,NA,NA,NA,NA,extra spipyr
116,sm,HC_LP_HF,2,37,betpap,15,100,1,17,15,15,30,10,40,7,NA,NA,NA,
116,sm,HC_LP_HF, oc25,37,vacmem,3,100,1,15,40,11,20,1,20,NA,NA,NA,NA,
116,sm,HC_LP_HF, oc25,37,vacmem,3,100,5,17,40,15,10,10,5,NA,y,NA,NA,
116,sm,HC_LP_HF, oc25,37,vacmem,3,100,6,17,5,11,20,9,5,NA,y,NA,NA,
116,mp,HC_LP_HF,Asfd,38,riblac,9,30,3,9,40,7,30,1,10,14,NA,1,70,
116,mp,HC_LP_HF,6,38,samrac,17,100,2,NA,NA,NA,NA,NA,NA,NA,y,,,
116,mp,HC_LP_HF,Ase,38,samrac,15,50,2,15,50,9,50,NA,NA,2,NA,3,50,
116,mp,HC_LP_HF,4,38,sorsco,17,100,2,0,100,NA,NA,NA,NA,3,NA,NA,NA,
116,sm,HC_LP_HF,1,38,alninc,15,100,1,17,20,15,40,11,30,10,NA,NA,NA,
116,sm,HC_LP_HF,8,38,popbal,17,100,3,NA,NA,NA,NA,NA,NA,NA,NA,,,
116,sm,HC_LP_HF, A20,38,spibet,7,100,1,17,40,11,10,9,10,10,NA,NA,NA,
116,sm,HC_LP_HF, B20,38,spipyr,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,mp,HC_LP_HF,9,39,menfer,0,100,NA,11,5,7,55,3,40,15,y,NA,NA,
116,mp,HC_LP_HF,6,39,popbal,17,100,4,NA,NA,NA,NA,NA,NA,NA,NA,15,75,
116,mp,HC_LP_HF,8,39,popbal,17,80,5,17,100,NA,NA,NA,NA,1,NA,3,20,
116,mp,HC_LP_HF,9,39,rhoalb,17,100,2,17,100,NA,NA,NA,NA,2,NA,NA,NA,
116,sm,HC_LP_HF, A,39,amealn,15,100,2,15,20,11,10,10,70,10,NA,NA,NA,
116,sm,HC_LP_HF,2,39,menfer,0,100,NA,11,25,10,5,0,70,27,y,NA,NA,
116,sm,HC_LP_HF, cl,39,symalb,NA,NA,NA,17,15,11,10,9,5,NA,NA,NA,NA,
116,sm,HC_LP_HF, oc25,39,vacmem,3,100,6,17,25,9,20,7,15,NA,y,NA,NA,
116,mp,HC_LP_HF,6,40,alnvir,15,100,3,15,30,11,15,9,50,13,NA,10,30,
116,mp,HC_LP_HF,2,40,amealn,11,50,2,11,10,10,90,NA,NA,12,y,10,50,
116,mp,HC_LP_HF,sg,40,rubpar,17,100,1,17,25,3,75,NA,NA,4,y,NA,NA,
116,mp,HC_LP_HF,4,40,vibedu,10,100,1,15,45,10,40,9,20,11,yf,NA,NA,
116,sm,HC_LP_HF,14,40,acegla,10,100,1,15,10,7,10,3,80,10,NA,NA,NA,died on its own
116,sm,HC_LP_HF,11,40,riblac,7,100,1,9,10,1,20,0,70,NA,NA,NA,NA,
116,sm,HC_LP_HF,11,40,sorsco,17,100,1,17,50,1,50,NA,NA,NA,NA,NA,NA,reaminng buds dead
116,mp,HC_LP_LF,4,1,amealn,10,100,1,10,70,9,30,NA,NA,10,NA,NA,NA,
116,mp,HC_LP_LF,3,1,rhoalb,17,70,3,0,100,NA,NA,NA,NA,NA,NA,11,30,
116,mp,HC_LP_LF,NA,1,samrac,17,50,2,10,50,3,50,NA,NA,NA,NA,15,50,
116,mp,HC_LP_LF,tml,1,spibet,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,sm,HC_LP_LF,4,1,alninc,15,100,1,15,50,11,50,NA,NA,4,NA,NA,NA,
116,sm,HC_LP_LF,11,1,loninv,1,100,1,17,50,7,15,3,35,6,y,NA,NA,sv
116,sm,HC_LP_LF,5,1,sorsco,17,100,1,11,50,9,50,NA,NA,2,NA,NA,NA,
116,mp,HC_LP_LF,11,2,acegla,11,40,5,1,100,NA,NA,NA,NA,5,y,10,20,died on its own
116,mp,HC_LP_LF,NA,2,alnvir,15,100,1,15,70,11,30,NA,NA,3,NA,NA,NA,
116,mp,HC_LP_LF,4,2,samrac,7,100,2,15,100,NA,NA,NA,NA,2,NA,NA,NA,
116,mp,HC_LP_LF,6,2,shecan,15,100,1,15,90,11,10,,,13,y,NA,NA,
116,sm,HC_LP_LF,7,2,amealn,15,100,1,11,60,10,40,,,7,y,NA,NA,
116,sm,HC_LP_LF,7,2,corsto,15,100,1,15,25,11,75,,,8,NA,NA,NA,
116,sm,HC_LP_LF,3,2,riblac,15,30,3,15,10,10,15,9,5,24,NA,10,35,
116,sm,HC_LP_LF, B28,2,spipyr,17,100,1,17,10,11,10,10,5,26,NA,NA,NA,
116,mp,HC_LP_LF,7,3,acegla,10,40,10,15,10,10,40,9,30,10,y,7,30,
116,mp,HC_LP_LF,6,3,popbal,17,100,1,17,50,15,50,NA,NA,4,NA,NA,NA,
116,mp,HC_LP_LF,12,3,sorsco,17,100,1,0,100,NA,NA,NA,NA,2,NA,NA,NA,sv
116,mp,HC_LP_LF,13,3,sorsco,17,50,2,1,100,NA,NA,NA,NA,1,NA,11,50,sv
116,sm,HC_LP_LF,7,3,loninv,17,50,6,10,10,9,10,3,60,16,NA,11,30,
116,sm,HC_LP_LF, A,3,popbal,17,60,5,NA,NA,NA,NA,NA,NA,NA,NA,15,40,
116,sm,HC_LP_LF,3,3,riblac,17,100,1,17,10,11,10,9,20,10,NA,NA,NA,
116,sm,HC_LP_LF, xx,3,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,mp,HC_LP_LF,7,4,alnvir,15,70,3,15,20,10,30,9,30,10,NA,10,30,
116,mp,HC_LP_LF,7,4,corsto,17,100,2,15,70,11,30,NA,NA,20,y,NA,NA,
116,mp,HC_LP_LF,1,4,rhoalb,17,20,5,10,5,9,20,3,75,15,NA,15,60,
116,mp,HC_LP_LF,wjt,4,vacmem,3,25,7,17,5,15,5,3,50,NA,NA,1,50,
116,sm,HC_LP_LF,9,4,acegla,10,50,4,11,5,10,35,9,30,14,NA,9,25,
116,sm,HC_LP_LF,10,4,alnvir,15,50,2,15,30,10,50,9,20,10,NA,11,50,
116,sm,HC_LP_LF,9,4,corsto,17,40,7,15,15,11,55,10,20,22,NA,15,40,
116,sm,HC_LP_LF,3,4,menfer,0,100,NA,17,10,10,5,7,15,37,y,NA,NA,
116,mp,HC_LP_LF,Heg,5,poptre,17,80,11,0,100,NA,NA,NA,NA,2,NA,3,20,remaining bud dead
116,mp,HC_LP_LF,9,5,shecan,15,75,4,15,80,11,10,10,5,NA,y,10,25,
116,mp,HC_LP_LF,10,5,shecan,17,100,1,15,50,11,40,3,10,18,y,NA,NA,
116,mp,HC_LP_LF,eg,5,symalb,NA,NA,NA,15,20,11,50,10,10,NA,NA,NA,NA,
116,sm,HC_LP_LF, b,5,poptre,17,25,4,3,100,NA,NA,NA,NA,2,NA,15,25,remaining buds dead
116,sm,HC_LP_LF,NA,5,rubpar,1,100,1,17,50,10,25,9,25,4,y,NA,NA,
116,sm,HC_LP_LF,10,5,shecan,17,100,1,15,80,11,20,,,15,NA,NA,NA,
116,sm,HC_LP_LF,3,5,vibedu,17,100,2,15,65,3,35,,,8,y,NA,NA,"remaining buds have dry coats, fine inside"
