"lab2","latbb1","latbb50","latbb80","treatment","tbb","population","chill","photo","force","flask","species","rep","lab3","chill.n","force.n","photo.n","site.n"
"FAGGRA07_SH_08",47,NA,NA,"WL2",47,"SH","HC","HP","HF",NA,"FAGGRA",NA,"FAGGRA07_SH_08_HC_HP_HF",1,1,1,3
"FAGGRA08_SH_06",70,NA,NA,"CL1",70,"SH","LC","HP","LF",NA,"FAGGRA",NA,"FAGGRA08_SH_06_LC_HP_LF",0,0,1,3
"FAGGRA08_SH_07",76,NA,NA,"CL2",76,"SH","HC","HP","LF",NA,"FAGGRA",NA,"FAGGRA08_SH_07_HC_HP_LF",1,0,1,3
"FAGGRA08_SH_11",71,NA,NA,"WL1",71,"SH","LC","HP","HF",NA,"FAGGRA",NA,"FAGGRA08_SH_11_LC_HP_HF",0,1,1,3
"FAGGRA08_SH_12",69,NA,NA,"WL2",69,"SH","HC","HP","HF",NA,"FAGGRA",NA,"FAGGRA08_SH_12_HC_HP_HF",1,1,1,3
"FAGGRA09_HF_03",89,NA,NA,"WS2",89,"HF","HC","LP","HF",NA,"FAGGRA",NA,"FAGGRA09_HF_03_HC_LP_HF",1,1,0,2
"FAGGRA09_HF_04",77,NA,NA,"CS1",77,"HF","LC","LP","LF",NA,"FAGGRA",NA,"FAGGRA09_HF_04_LC_LP_LF",0,0,0,2
"FAGGRA09_HF_07",56,NA,NA,"CS2",56,"HF","HC","LP","LF",NA,"FAGGRA",NA,"FAGGRA09_HF_07_HC_LP_LF",1,0,0,2
"FAGGRA09_HF_10",83,NA,NA,"WS1",83,"HF","LC","LP","HF",NA,"FAGGRA",NA,"FAGGRA09_HF_10_LC_LP_HF",0,1,0,2
"FAGGRA09_HF_11",60,NA,NA,"WL2",60,"HF","HC","HP","HF",NA,"FAGGRA",NA,"FAGGRA09_HF_11_HC_HP_HF",1,1,1,2
"FAGGRA09_HF_12",63,NA,NA,"CL1",55,"HF","LC","HP","LF",NA,"FAGGRA",NA,"FAGGRA09_HF_12_LC_HP_LF",0,0,1,2
"FAGGRA10_HF_04",85,NA,NA,"CS2",77,"HF","HC","LP","LF",NA,"FAGGRA",NA,"FAGGRA10_HF_04_HC_LP_LF",1,0,0,2
"FAGGRA10_HF_05",83,NA,NA,"WS1",83,"HF","LC","LP","HF",NA,"FAGGRA",NA,"FAGGRA10_HF_05_LC_LP_HF",0,1,0,2
"FAGGRA10_HF_08",60,NA,NA,"WL2",60,"HF","HC","HP","HF",NA,"FAGGRA",NA,"FAGGRA10_HF_08_HC_HP_HF",1,1,1,2
"FAGGRA10_HF_11",63,NA,NA,"CL2",63,"HF","HC","HP","LF",NA,"FAGGRA",NA,"FAGGRA10_HF_11_HC_HP_LF",1,0,1,2
"FAGGRA10_HF_12",85,NA,NA,"CS1",85,"HF","LC","LP","LF",NA,"FAGGRA",NA,"FAGGRA10_HF_12_LC_LP_LF",0,0,0,2
"FAGGRA11_HF_01",70,NA,NA,"CL2",63,"HF","HC","HP","LF",NA,"FAGGRA",NA,"FAGGRA11_HF_01_HC_HP_LF",1,0,1,2
"FAGGRA11_HF_03",77,NA,NA,"CS1",77,"HF","LC","LP","LF",NA,"FAGGRA",NA,"FAGGRA11_HF_03_LC_LP_LF",0,0,0,2
"FAGGRA11_HF_06",89,NA,NA,"WS1",83,"HF","LC","LP","HF",NA,"FAGGRA",NA,"FAGGRA11_HF_06_LC_LP_HF",0,1,0,2
"FAGGRA11_HF_08",60,NA,NA,"WL2",60,"HF","HC","HP","HF",NA,"FAGGRA",NA,"FAGGRA11_HF_08_HC_HP_HF",1,1,1,2
"FAGGRA11_HF_10",64,NA,NA,"WL1",64,"HF","LC","HP","HF",NA,"FAGGRA",NA,"FAGGRA11_HF_10_LC_HP_HF",0,1,1,2
"FAGGRA11_HF_11",77,NA,NA,"CS2",77,"HF","HC","LP","LF",NA,"FAGGRA",NA,"FAGGRA11_HF_11_HC_LP_LF",1,0,0,2
"FAGGRA11_HF_12",76,NA,NA,"CL1",63,"HF","LC","HP","LF",NA,"FAGGRA",NA,"FAGGRA11_HF_12_LC_HP_LF",0,0,1,2
"FAGGRA13_HF_01",63,NA,NA,"CS1",77,"HF","LC","LP","LF",NA,"FAGGRA",NA,"FAGGRA13_HF_01_LC_LP_LF",0,0,0,2
"FAGGRA13_HF_02",71,NA,NA,"WS1",71,"HF","LC","LP","HF",NA,"FAGGRA",NA,"FAGGRA13_HF_02_LC_LP_HF",0,1,0,2
"FAGGRA13_HF_03",83,NA,NA,"WS2",74,"HF","HC","LP","HF",NA,"FAGGRA",NA,"FAGGRA13_HF_03_HC_LP_HF",1,1,0,2
"FAGGRA13_HF_04",63,NA,NA,"CL1",63,"HF","LC","HP","LF",NA,"FAGGRA",NA,"FAGGRA13_HF_04_LC_HP_LF",0,0,1,2
"FAGGRA13_HF_05",57,NA,NA,"WL1",57,"HF","LC","HP","HF",NA,"FAGGRA",NA,"FAGGRA13_HF_05_LC_HP_HF",0,1,1,2
"FAGGRA13_HF_06",60,NA,NA,"WL2",60,"HF","HC","HP","HF",NA,"FAGGRA",NA,"FAGGRA13_HF_06_HC_HP_HF",1,1,1,2
"FAGGRA13_HF_10",77,NA,NA,"CS2",77,"HF","HC","LP","LF",NA,"FAGGRA",NA,"FAGGRA13_HF_10_HC_LP_LF",1,0,0,2
"FAGGRA13_HF_12",63,NA,NA,"CL2",63,"HF","HC","HP","LF",NA,"FAGGRA",NA,"FAGGRA13_HF_12_HC_HP_LF",1,0,1,2
"FAGGRA14_HF_08",84,NA,NA,"CL1",76,"HF","LC","HP","LF",NA,"FAGGRA",NA,"FAGGRA14_HF_08_LC_HP_LF",0,0,1,2
"FAGGRA14_HF_12",83,NA,NA,"WS1",83,"HF","LC","LP","HF",NA,"FAGGRA",NA,"FAGGRA14_HF_12_LC_LP_HF",0,1,0,2
"ILEMUC01_SH_03",56,NA,NA,"CL2",56,"SH","HC","HP","LF",NA,"ILEMUC",NA,"ILEMUC01_SH_03_HC_HP_LF",1,0,1,3
"ILEMUC01_SH_04",41,NA,NA,"CL1",41,"SH","LC","HP","LF",NA,"ILEMUC",NA,"ILEMUC01_SH_04_LC_HP_LF",0,0,1,3
"ILEMUC01_SH_05",57,NA,NA,"WS2",57,"SH","HC","LP","HF",NA,"ILEMUC",NA,"ILEMUC01_SH_05_HC_LP_HF",1,1,0,3
"ILEMUC01_SH_06",56,NA,NA,"CS2",46,"SH","HC","LP","LF",NA,"ILEMUC",NA,"ILEMUC01_SH_06_HC_LP_LF",1,0,0,3
"ILEMUC01_SH_08",48,NA,NA,"CS1",48,"SH","LC","LP","LF",NA,"ILEMUC",NA,"ILEMUC01_SH_08_LC_LP_LF",0,0,0,3
"ILEMUC01_SH_11",47,NA,NA,"WL2",47,"SH","HC","HP","HF",NA,"ILEMUC",NA,"ILEMUC01_SH_11_HC_HP_HF",1,1,1,3
"ILEMUC01_SH_12",49,NA,NA,"WS1",57,"SH","LC","LP","HF",NA,"ILEMUC",NA,"ILEMUC01_SH_12_LC_LP_HF",0,1,0,3
"ILEMUC03_HF_02",48,NA,NA,"CS1",48,"HF","LC","LP","LF",NA,"ILEMUC",NA,"ILEMUC03_HF_02_LC_LP_LF",0,0,0,2
"ILEMUC03_HF_03",41,NA,NA,"WL1",41,"HF","LC","HP","HF",NA,"ILEMUC",NA,"ILEMUC03_HF_03_LC_HP_HF",0,1,1,2
"ILEMUC03_HF_06",56,NA,NA,"CS2",46,"HF","HC","LP","LF",NA,"ILEMUC",NA,"ILEMUC03_HF_06_HC_LP_LF",1,0,0,2
"ILEMUC03_HF_07",46,NA,NA,"CL2",46,"HF","HC","HP","LF",NA,"ILEMUC",NA,"ILEMUC03_HF_07_HC_HP_LF",1,0,1,2
"ILEMUC03_HF_08",47,NA,NA,"WL2",47,"HF","HC","HP","HF",NA,"ILEMUC",NA,"ILEMUC03_HF_08_HC_HP_HF",1,1,1,2
"ILEMUC03_HF_09",46,NA,NA,"WS2",46,"HF","HC","LP","HF",NA,"ILEMUC",NA,"ILEMUC03_HF_09_HC_LP_HF",1,1,0,2
"ILEMUC03_HF_11",41,NA,NA,"CL1",41,"HF","LC","HP","LF",NA,"ILEMUC",NA,"ILEMUC03_HF_11_LC_HP_LF",0,0,1,2
"ILEMUC03_HF_12",49,NA,NA,"WS1",49,"HF","LC","LP","HF",NA,"ILEMUC",NA,"ILEMUC03_HF_12_LC_LP_HF",0,1,0,2
"ILEMUC03_SH_01",56,NA,NA,"CS1",56,"SH","LC","LP","LF",NA,"ILEMUC",NA,"ILEMUC03_SH_01_LC_LP_LF",0,0,0,3
"ILEMUC03_SH_04",47,NA,NA,"WL2",47,"SH","HC","HP","HF",NA,"ILEMUC",NA,"ILEMUC03_SH_04_HC_HP_HF",1,1,1,3
"ILEMUC03_SH_05",49,NA,NA,"WS1",49,"SH","LC","LP","HF",NA,"ILEMUC",NA,"ILEMUC03_SH_05_LC_LP_HF",0,1,0,3
"ILEMUC03_SH_06",41,NA,NA,"WL1",41,"SH","LC","HP","HF",NA,"ILEMUC",NA,"ILEMUC03_SH_06_LC_HP_HF",0,1,1,3
"ILEMUC03_SH_07",55,NA,NA,"CL1",50,"SH","LC","HP","LF",NA,"ILEMUC",NA,"ILEMUC03_SH_07_LC_HP_LF",0,0,1,3
"ILEMUC03_SH_09",50,NA,NA,"CS2",50,"SH","HC","LP","LF",NA,"ILEMUC",NA,"ILEMUC03_SH_09_HC_LP_LF",1,0,0,3
"ILEMUC03_SH_10",46,NA,NA,"CL2",46,"SH","HC","HP","LF",NA,"ILEMUC",NA,"ILEMUC03_SH_10_HC_HP_LF",1,0,1,3
"ILEMUC03_SH_12",57,NA,NA,"WS2",57,"SH","HC","LP","HF",NA,"ILEMUC",NA,"ILEMUC03_SH_12_HC_LP_HF",1,1,0,3
"ILEMUC04_HF_02",41,NA,NA,"CL1",41,"HF","LC","HP","LF",NA,"ILEMUC",NA,"ILEMUC04_HF_02_LC_HP_LF",0,0,1,2
"ILEMUC04_HF_04",46,NA,NA,"CS2",46,"HF","HC","LP","LF",NA,"ILEMUC",NA,"ILEMUC04_HF_04_HC_LP_LF",1,0,0,2
"ILEMUC04_HF_08",42,NA,NA,"CS1",42,"HF","LC","LP","LF",NA,"ILEMUC",NA,"ILEMUC04_HF_08_LC_LP_LF",0,0,0,2
"ILEMUC04_HF_11",41,NA,NA,"WL1",41,"HF","LC","HP","HF",NA,"ILEMUC",NA,"ILEMUC04_HF_11_LC_HP_HF",0,1,1,2
"ILEMUC04_HF_12",49,NA,NA,"WS1",64,"HF","LC","LP","HF",NA,"ILEMUC",NA,"ILEMUC04_HF_12_LC_LP_HF",0,1,0,2
"ILEMUC04_SH_03",41,NA,NA,"WL1",41,"SH","LC","HP","HF",NA,"ILEMUC",NA,"ILEMUC04_SH_03_LC_HP_HF",0,1,1,3
"ILEMUC04_SH_04",46,NA,NA,"CL2",46,"SH","HC","HP","LF",NA,"ILEMUC",NA,"ILEMUC04_SH_04_HC_HP_LF",1,0,1,3
"ILEMUC04_SH_05",48,NA,NA,"CS1",48,"SH","LC","LP","LF",NA,"ILEMUC",NA,"ILEMUC04_SH_05_LC_LP_LF",0,0,0,3
"ILEMUC04_SH_07",46,NA,NA,"WS2",46,"SH","HC","LP","HF",NA,"ILEMUC",NA,"ILEMUC04_SH_07_HC_LP_HF",1,1,0,3
"ILEMUC04_SH_09",41,NA,NA,"CL1",46,"SH","LC","HP","LF",NA,"ILEMUC",NA,"ILEMUC04_SH_09_LC_HP_LF",0,0,1,3
"ILEMUC04_SH_10",47,NA,NA,"WL2",47,"SH","HC","HP","HF",NA,"ILEMUC",NA,"ILEMUC04_SH_10_HC_HP_HF",1,1,1,3
"ILEMUC04_SH_11",46,NA,NA,"CS2",46,"SH","HC","LP","LF",NA,"ILEMUC",NA,"ILEMUC04_SH_11_HC_LP_LF",1,0,0,3
"ILEMUC04_SH_12",49,NA,NA,"WS1",49,"SH","LC","LP","HF",NA,"ILEMUC",NA,"ILEMUC04_SH_12_LC_LP_HF",0,1,0,3
"ILEMUC05_HF_01",41,NA,NA,"WL1",41,"HF","LC","HP","HF",NA,"ILEMUC",NA,"ILEMUC05_HF_01_LC_HP_HF",0,1,1,2
"ILEMUC05_HF_02",46,NA,NA,"CL2",46,"HF","HC","HP","LF",NA,"ILEMUC",NA,"ILEMUC05_HF_02_HC_HP_LF",1,0,1,2
"ILEMUC05_HF_03",56,NA,NA,"CS2",46,"HF","HC","LP","LF",NA,"ILEMUC",NA,"ILEMUC05_HF_03_HC_LP_LF",1,0,0,2
"ILEMUC05_HF_04",42,NA,NA,"CS1",42,"HF","LC","LP","LF",NA,"ILEMUC",NA,"ILEMUC05_HF_04_LC_LP_LF",0,0,0,2
"ILEMUC05_HF_05",49,NA,NA,"WS1",49,"HF","LC","LP","HF",NA,"ILEMUC",NA,"ILEMUC05_HF_05_LC_LP_HF",0,1,0,2
"ILEMUC05_HF_07",47,NA,NA,"WL2",47,"HF","HC","HP","HF",NA,"ILEMUC",NA,"ILEMUC05_HF_07_HC_HP_HF",1,1,1,2
"ILEMUC05_HF_11",46,NA,NA,"WS2",46,"HF","HC","LP","HF",NA,"ILEMUC",NA,"ILEMUC05_HF_11_HC_LP_HF",1,1,0,2
"ILEMUC05_HF_12",41,NA,NA,"CL1",41,"HF","LC","HP","LF",NA,"ILEMUC",NA,"ILEMUC05_HF_12_LC_HP_LF",0,0,1,2
"ILEMUC05_SH_02",47,NA,NA,"WL2",47,"SH","HC","HP","HF",NA,"ILEMUC",NA,"ILEMUC05_SH_02_HC_HP_HF",1,1,1,3
"ILEMUC05_SH_04",46,NA,NA,"CL1",46,"SH","LC","HP","LF",NA,"ILEMUC",NA,"ILEMUC05_SH_04_LC_HP_LF",0,0,1,3
"ILEMUC05_SH_06",57,NA,NA,"WS2",89,"SH","HC","LP","HF",NA,"ILEMUC",NA,"ILEMUC05_SH_06_HC_LP_HF",1,1,0,3
"ILEMUC05_SH_07",49,NA,NA,"WS1",64,"SH","LC","LP","HF",NA,"ILEMUC",NA,"ILEMUC05_SH_07_LC_LP_HF",0,1,0,3
"ILEMUC05_SH_08",48,NA,NA,"CS1",77,"SH","LC","LP","LF",NA,"ILEMUC",NA,"ILEMUC05_SH_08_LC_LP_LF",0,0,0,3
"ILEMUC05_SH_09",46,NA,NA,"CL2",49,"SH","HC","HP","LF",NA,"ILEMUC",NA,"ILEMUC05_SH_09_HC_HP_LF",1,0,1,3
"ILEMUC05_SH_11",41,NA,NA,"WL1",41,"SH","LC","HP","HF",NA,"ILEMUC",NA,"ILEMUC05_SH_11_LC_HP_HF",0,1,1,3
"ILEMUC05_SH_12",46,NA,NA,"CS2",50,"SH","HC","LP","LF",NA,"ILEMUC",NA,"ILEMUC05_SH_12_HC_LP_LF",1,0,0,3
"ILEMUC06_HF_01",57,NA,NA,"WS1",57,"HF","LC","LP","HF",NA,"ILEMUC",NA,"ILEMUC06_HF_01_LC_LP_HF",0,1,0,2
"ILEMUC06_HF_03",50,NA,NA,"CL1",76,"HF","LC","HP","LF",NA,"ILEMUC",NA,"ILEMUC06_HF_03_LC_HP_LF",0,0,1,2
"ILEMUC06_HF_04",63,NA,NA,"CS2",63,"HF","HC","LP","LF",NA,"ILEMUC",NA,"ILEMUC06_HF_04_HC_LP_LF",1,0,0,2
"ILEMUC06_HF_06",56,NA,NA,"CS1",56,"HF","LC","LP","LF",NA,"ILEMUC",NA,"ILEMUC06_HF_06_LC_LP_LF",0,0,0,2
"ILEMUC06_HF_08",53,NA,NA,"WL2",47,"HF","HC","HP","HF",NA,"ILEMUC",NA,"ILEMUC06_HF_08_HC_HP_HF",1,1,1,2
"ILEMUC06_HF_09",56,NA,NA,"CL2",56,"HF","HC","HP","LF",NA,"ILEMUC",NA,"ILEMUC06_HF_09_HC_HP_LF",1,0,1,2
"ILEMUC06_HF_10",89,NA,NA,"WS2",89,"HF","HC","LP","HF",NA,"ILEMUC",NA,"ILEMUC06_HF_10_HC_LP_HF",1,1,0,2
"ILEMUC06_HF_11",57,NA,NA,"WL1",46,"HF","LC","HP","HF",NA,"ILEMUC",NA,"ILEMUC06_HF_11_LC_HP_HF",0,1,1,2
"ILEMUC06_SH_01",46,NA,NA,"CL1",46,"SH","LC","HP","LF",NA,"ILEMUC",NA,"ILEMUC06_SH_01_LC_HP_LF",0,0,1,3
"ILEMUC06_SH_02",49,NA,NA,"WS1",49,"SH","LC","LP","HF",NA,"ILEMUC",NA,"ILEMUC06_SH_02_LC_LP_HF",0,1,0,3
"ILEMUC06_SH_03",48,NA,NA,"CS1",48,"SH","LC","LP","LF",NA,"ILEMUC",NA,"ILEMUC06_SH_03_LC_LP_LF",0,0,0,3
"ILEMUC06_SH_04",46,NA,NA,"CL2",46,"SH","HC","HP","LF",NA,"ILEMUC",NA,"ILEMUC06_SH_04_HC_HP_LF",1,0,1,3
"ILEMUC06_SH_05",57,NA,NA,"WS2",57,"SH","HC","LP","HF",NA,"ILEMUC",NA,"ILEMUC06_SH_05_HC_LP_HF",1,1,0,3
"ILEMUC06_SH_08",41,NA,NA,"WL1",41,"SH","LC","HP","HF",NA,"ILEMUC",NA,"ILEMUC06_SH_08_LC_HP_HF",0,1,1,3
"ILEMUC06_SH_10",47,NA,NA,"WL2",47,"SH","HC","HP","HF",NA,"ILEMUC",NA,"ILEMUC06_SH_10_HC_HP_HF",1,1,1,3
"ILEMUC06_SH_12",46,NA,NA,"CS2",46,"SH","HC","LP","LF",NA,"ILEMUC",NA,"ILEMUC06_SH_12_HC_LP_LF",1,0,0,3
"ILEMUC07_HF_03",46,NA,NA,"WS2",46,"HF","HC","LP","HF",NA,"ILEMUC",NA,"ILEMUC07_HF_03_HC_LP_HF",1,1,0,2
"ILEMUC07_HF_04",56,NA,NA,"CS2",50,"HF","HC","LP","LF",NA,"ILEMUC",NA,"ILEMUC07_HF_04_HC_LP_LF",1,0,0,2
"ILEMUC07_HF_06",42,NA,NA,"CS1",42,"HF","LC","LP","LF",NA,"ILEMUC",NA,"ILEMUC07_HF_06_LC_LP_LF",0,0,0,2
"ILEMUC07_HF_07",47,NA,NA,"WL2",47,"HF","HC","HP","HF",NA,"ILEMUC",NA,"ILEMUC07_HF_07_HC_HP_HF",1,1,1,2
"ILEMUC07_HF_08",41,NA,NA,"CL1",41,"HF","LC","HP","LF",NA,"ILEMUC",NA,"ILEMUC07_HF_08_LC_HP_LF",0,0,1,2
"ILEMUC07_HF_09",49,NA,NA,"WS1",49,"HF","LC","LP","HF",NA,"ILEMUC",NA,"ILEMUC07_HF_09_LC_LP_HF",0,1,0,2
"ILEMUC07_HF_11",41,NA,NA,"WL1",41,"HF","LC","HP","HF",NA,"ILEMUC",NA,"ILEMUC07_HF_11_LC_HP_HF",0,1,1,2
"ILEMUC07_HF_12",46,NA,NA,"CL2",46,"HF","HC","HP","LF",NA,"ILEMUC",NA,"ILEMUC07_HF_12_HC_HP_LF",1,0,1,2
"ILEMUC07_SH_03",49,NA,NA,"WS1",49,"SH","LC","LP","HF",NA,"ILEMUC",NA,"ILEMUC07_SH_03_LC_LP_HF",0,1,0,3
"ILEMUC07_SH_04",48,NA,NA,"CS1",48,"SH","LC","LP","LF",NA,"ILEMUC",NA,"ILEMUC07_SH_04_LC_LP_LF",0,0,0,3
"ILEMUC07_SH_05",46,NA,NA,"WS2",46,"SH","HC","LP","HF",NA,"ILEMUC",NA,"ILEMUC07_SH_05_HC_LP_HF",1,1,0,3
"ILEMUC07_SH_06",50,NA,NA,"CS2",46,"SH","HC","LP","LF",NA,"ILEMUC",NA,"ILEMUC07_SH_06_HC_LP_LF",1,0,0,3
"ILEMUC07_SH_08",41,NA,NA,"CL1",41,"SH","LC","HP","LF",NA,"ILEMUC",NA,"ILEMUC07_SH_08_LC_HP_LF",0,0,1,3
"ILEMUC07_SH_09",41,NA,NA,"WL1",41,"SH","LC","HP","HF",NA,"ILEMUC",NA,"ILEMUC07_SH_09_LC_HP_HF",0,1,1,3
"ILEMUC07_SH_10",46,NA,NA,"CL2",46,"SH","HC","HP","LF",NA,"ILEMUC",NA,"ILEMUC07_SH_10_HC_HP_LF",1,0,1,3
"ILEMUC07_SH_11",53,NA,NA,"WL2",47,"SH","HC","HP","HF",NA,"ILEMUC",NA,"ILEMUC07_SH_11_HC_HP_HF",1,1,1,3
"ILEMUC08_HF_01",56,NA,NA,"CL2",46,"HF","HC","HP","LF",NA,"ILEMUC",NA,"ILEMUC08_HF_01_HC_HP_LF",1,0,1,2
"ILEMUC08_HF_02",83,NA,NA,"WS2",57,"HF","HC","LP","HF",NA,"ILEMUC",NA,"ILEMUC08_HF_02_HC_LP_HF",1,1,0,2
"ILEMUC08_HF_04",46,NA,NA,"CS2",46,"HF","HC","LP","LF",NA,"ILEMUC",NA,"ILEMUC08_HF_04_HC_LP_LF",1,0,0,2
"ILEMUC08_HF_05",48,NA,NA,"CS1",48,"HF","LC","LP","LF",NA,"ILEMUC",NA,"ILEMUC08_HF_05_LC_LP_LF",0,0,0,2
"ILEMUC08_HF_07",49,NA,NA,"WS1",49,"HF","LC","LP","HF",NA,"ILEMUC",NA,"ILEMUC08_HF_07_LC_LP_HF",0,1,0,2
"ILEMUC08_HF_09",41,NA,NA,"WL1",41,"HF","LC","HP","HF",NA,"ILEMUC",NA,"ILEMUC08_HF_09_LC_HP_HF",0,1,1,2
"ILEMUC08_HF_10",41,NA,NA,"CL1",41,"HF","LC","HP","LF",NA,"ILEMUC",NA,"ILEMUC08_HF_10_LC_HP_LF",0,0,1,2
"ILEMUC08_HF_12",47,NA,NA,"WL2",47,"HF","HC","HP","HF",NA,"ILEMUC",NA,"ILEMUC08_HF_12_HC_HP_HF",1,1,1,2
"POPGRA01_SH_01",48,NA,NA,"CS1",48,"SH","LC","LP","LF",NA,"POPGRA",NA,"POPGRA01_SH_01_LC_LP_LF",0,0,0,3
"POPGRA01_SH_10",83,NA,NA,"WS1",57,"SH","LC","LP","HF",NA,"POPGRA",NA,"POPGRA01_SH_10_LC_LP_HF",0,1,0,3
"POPGRA02_HF_01",50,NA,NA,"CL1",50,"HF","LC","HP","LF",NA,"POPGRA",NA,"POPGRA02_HF_01_LC_HP_LF",0,0,1,2
"POPGRA02_HF_02",48,NA,NA,"CS1",42,"HF","LC","LP","LF",NA,"POPGRA",NA,"POPGRA02_HF_02_LC_LP_LF",0,0,0,2
"POPGRA02_HF_04",47,NA,NA,"WL2",47,"HF","HC","HP","HF",NA,"POPGRA",NA,"POPGRA02_HF_04_HC_HP_HF",1,1,1,2
"POPGRA02_HF_10",49,NA,NA,"WS1",49,"HF","LC","LP","HF",NA,"POPGRA",NA,"POPGRA02_HF_10_LC_LP_HF",0,1,0,2
"POPGRA02_HF_11",41,NA,NA,"WL1",41,"HF","LC","HP","HF",NA,"POPGRA",NA,"POPGRA02_HF_11_LC_HP_HF",0,1,1,2
"POPGRA02_SH_02",49,NA,NA,"WS1",57,"SH","LC","LP","HF",NA,"POPGRA",NA,"POPGRA02_SH_02_LC_LP_HF",0,1,0,3
"POPGRA02_SH_05",56,NA,NA,"CS2",56,"SH","HC","LP","LF",NA,"POPGRA",NA,"POPGRA02_SH_05_HC_LP_LF",1,0,0,3
"POPGRA02_SH_06",70,NA,NA,"CL1",70,"SH","LC","HP","LF",NA,"POPGRA",NA,"POPGRA02_SH_06_LC_HP_LF",0,0,1,3
"POPGRA02_SH_07",56,NA,NA,"CL2",56,"SH","HC","HP","LF",NA,"POPGRA",NA,"POPGRA02_SH_07_HC_HP_LF",1,0,1,3
"POPGRA02_SH_12",47,NA,NA,"WL2",47,"SH","HC","HP","HF",NA,"POPGRA",NA,"POPGRA02_SH_12_HC_HP_HF",1,1,1,3
"POPGRA03_HF_02",63,NA,NA,"CL2",56,"HF","HC","HP","LF",NA,"POPGRA",NA,"POPGRA03_HF_02_HC_HP_LF",1,0,1,2
"POPGRA03_HF_06",60,NA,NA,"WL2",53,"HF","HC","HP","HF",NA,"POPGRA",NA,"POPGRA03_HF_06_HC_HP_HF",1,1,1,2
"POPGRA03_HF_08",57,NA,NA,"WL1",57,"HF","LC","HP","HF",NA,"POPGRA",NA,"POPGRA03_HF_08_LC_HP_HF",0,1,1,2
"POPGRA03_HF_09",57,NA,NA,"WS2",83,"HF","HC","LP","HF",NA,"POPGRA",NA,"POPGRA03_HF_09_HC_LP_HF",1,1,0,2
"POPGRA03_HF_10",56,NA,NA,"CS1",56,"HF","LC","LP","LF",NA,"POPGRA",NA,"POPGRA03_HF_10_LC_LP_LF",0,0,0,2
"POPGRA03_HF_11",63,NA,NA,"CL1",63,"HF","LC","HP","LF",NA,"POPGRA",NA,"POPGRA03_HF_11_LC_HP_LF",0,0,1,2
"POPGRA03_HF_12",57,NA,NA,"WS1",57,"HF","LC","LP","HF",NA,"POPGRA",NA,"POPGRA03_HF_12_LC_LP_HF",0,1,0,2
"POPGRA04_SH_01",77,NA,NA,"CS2",63,"SH","HC","LP","LF",NA,"POPGRA",NA,"POPGRA04_SH_01_HC_LP_LF",1,0,0,3
"POPGRA04_SH_08",63,NA,NA,"CL1",63,"SH","LC","HP","LF",NA,"POPGRA",NA,"POPGRA04_SH_08_LC_HP_LF",0,0,1,3
"POPGRA05_SH_02",63,NA,NA,"CS1",56,"SH","LC","LP","LF",NA,"POPGRA",NA,"POPGRA05_SH_02_LC_LP_LF",0,0,0,3
"POPGRA05_SH_06",71,NA,NA,"WS1",49,"SH","LC","LP","HF",NA,"POPGRA",NA,"POPGRA05_SH_06_LC_LP_HF",0,1,0,3
"POPGRA05_SH_10",64,NA,NA,"WL1",46,"SH","LC","HP","HF",NA,"POPGRA",NA,"POPGRA05_SH_10_LC_HP_HF",0,1,1,3
"POPGRA05_SH_11",50,NA,NA,"CL1",46,"SH","LC","HP","LF",NA,"POPGRA",NA,"POPGRA05_SH_11_LC_HP_LF",0,0,1,3
"POPGRA06_HF_02",57,NA,NA,"WS1",57,"HF","LC","LP","HF",NA,"POPGRA",NA,"POPGRA06_HF_02_LC_LP_HF",0,1,0,2
"POPGRA06_HF_04",85,NA,NA,"CS2",77,"HF","HC","LP","LF",NA,"POPGRA",NA,"POPGRA06_HF_04_HC_LP_LF",1,0,0,2
"POPGRA06_SH_01",47,NA,NA,"WL2",47,"SH","HC","HP","HF",NA,"POPGRA",NA,"POPGRA06_SH_01_HC_HP_HF",1,1,1,3
"POPGRA06_SH_03",57,NA,NA,"WL1",50,"SH","LC","HP","HF",NA,"POPGRA",NA,"POPGRA06_SH_03_LC_HP_HF",0,1,1,3
"POPGRA06_SH_05",57,NA,NA,"WS1",57,"SH","LC","LP","HF",NA,"POPGRA",NA,"POPGRA06_SH_05_LC_LP_HF",0,1,0,3
"POPGRA06_SH_11",55,NA,NA,"CL1",55,"SH","LC","HP","LF",NA,"POPGRA",NA,"POPGRA06_SH_11_LC_HP_LF",0,0,1,3
"POPGRA07_HF_01",63,NA,NA,"CL1",63,"HF","LC","HP","LF",NA,"POPGRA",NA,"POPGRA07_HF_01_LC_HP_LF",0,0,1,2
"POPGRA07_HF_08",57,NA,NA,"WL1",64,"HF","LC","HP","HF",NA,"POPGRA",NA,"POPGRA07_HF_08_LC_HP_HF",0,1,1,2
"POPGRA08_SH_01",46,NA,NA,"WL1",46,"SH","LC","HP","HF",NA,"POPGRA",NA,"POPGRA08_SH_01_LC_HP_HF",0,1,1,3
"POPGRA08_SH_02",49,NA,NA,"WS1",49,"SH","LC","LP","HF",NA,"POPGRA",NA,"POPGRA08_SH_02_LC_LP_HF",0,1,0,3
"POPGRA08_SH_04",46,NA,NA,"CL1",46,"SH","LC","HP","LF",NA,"POPGRA",NA,"POPGRA08_SH_04_LC_HP_LF",0,0,1,3
